Year,Gebietseinheit,Kategorie,Nationalität,Units,GeoCode,Value
2019,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03455,1873
2019,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03456,2986
2019,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03457,3836
2019,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03458,2756
2019,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03459,4897
2019,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03460,4341
2019,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03461,2357
2019,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03462,871
2019,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K034,64745
2019,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K030,243274
2018,"Braunschweig, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03101,5791
2018,"Salzgitter, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03102,7806
2018,"Wolfsburg, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03103,4444
2018,Gifhorn,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03151,3948
2018,Goslar,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03153,4238
2018,Helmstedt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03154,2267
2018,Northeim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03155,3382
2018,Peine,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03157,4025
2018,Wolfenbüttel,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03158,2908
2018,Göttingen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03159,8234
2018,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K031,47043
2018,Hannover  Region,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241,61389
2018,"dav. Hannover, Lhst.",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241001,35051
2018,Diepholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03251,6312
2018,Hameln-Pyrmont,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03252,6518
2018,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03254,8794
2018,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03255,1785
2018,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03256,4083
2018,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03257,5488
2018,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K032,94369
2018,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03351,5635
2018,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03352,4504
2018,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03353,5505
2018,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03354,768
2018,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03355,5175
2018,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03356,2236
2018,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03357,3111
2018,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03358,3106
2018,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03359,6283
2018,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03360,1782
2018,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03361,3600
2018,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K033,41705
2018,"Delmenhorst, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03401,5433
2018,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03402,1969
2018,"Oldenburg(Oldb), Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03403,7033
2018,"Osnabrück, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03404,8164
2018,"Wilhelmshaven, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03405,3986
2018,Ammerland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03451,2773
2018,Aurich,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03452,3789
2018,Cloppenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03453,3511
2018,Emsland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03454,6228
2018,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03455,2080
2018,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03456,3104
2018,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03457,3799
2018,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03458,3003
2018,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03459,5149
2018,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03460,4311
2018,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03461,2492
2018,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03462,860
2018,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K034,67684
2018,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K030,250801
2014,"Braunschweig, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03101,4390
2014,"Salzgitter, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03102,3168
2014,"Wolfsburg, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03103,2657
2014,Gifhorn,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03151,2310
2014,Göttingen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03159,4237
2014,Goslar,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03153,2286
2014,Helmstedt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03154,1286
2014,Northeim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03155,2297
2014,Osterode,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,,1060
2014,Peine,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03157,2223
2014,Wolfenbüttel,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03158,1916
2014,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K031,27830
2014,Hannover  Region,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241,47667
2014,"dav. Hannover, Lhst.",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241001,31111
2014,"dav. Hannover, Umland",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241999,16556
2014,Diepholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03251,3234
2014,Hameln-Pyrmont,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03252,4030
2014,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03254,5589
2014,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03255,923
2014,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03256,1990
2014,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03257,3128
2014,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K032,66561
2014,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03351,3215
2014,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03352,2907
2014,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03353,3755
2014,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03354,634
2014,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03355,2948
2014,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03356,1554
2014,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03357,1666
2014,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03358,2269
2014,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03359,3211
2014,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03360,1107
2014,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03361,2365
2014,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K033,25631
2014,"Delmenhorst, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03401,3523
2014,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03402,953
2014,"Oldenburg(Oldb), Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03403,4117
2014,"Osnabrück, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03404,6374
2014,"Wilhelmshaven, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03405,1704
2014,Ammerland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03451,1299
2014,Aurich,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03452,2273
2014,Cloppenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03453,2094
2014,Emsland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03454,3184
2014,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03455,1104
2014,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03456,2243
2014,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03457,1927
2014,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03458,1673
2014,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03459,3353
2014,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03460,2475
2014,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03461,1570
2014,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03462,604
2014,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K034,40470
2014,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K030,160492
2012,"Braunschweig, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03101,4209
2012,"Salzgitter, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03102,2518
2012,"Wolfsburg, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03103,1972
2012,Gifhorn,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03151,1751
2012,Göttingen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03159,3756
2012,Goslar,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03153,1866
2012,Helmstedt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03154,933
2012,Northeim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03155,1924
2012,Osterode,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,,870
2012,Peine,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03157,1605
2012,Wolfenbüttel,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03158,1427
2012,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K031,22831
2012,Hannover  Region,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241,40167
2012,"dav. Hannover, Lhst.",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241001,27217
2012,"dav. Hannover, Umland",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241999,12950
2012,Diepholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03251,2429
2012,Hameln-Pyrmont,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03252,3380
2012,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03254,4711
2012,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03255,769
2012,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03256,1548
2012,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03257,2711
2012,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K032,55715
2012,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03351,2600
2012,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03352,2227
2012,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03353,2611
2012,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03354,386
2012,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03355,2115
2012,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03356,1064
2012,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03357,1041
2012,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03358,1664
2012,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03359,2165
2012,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03360,703
2012,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03361,1988
2012,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K033,18564
2012,"Delmenhorst, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03401,3102
2012,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03402,604
2012,"Oldenburg(Oldb), Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03403,3555
2012,"Osnabrück, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03404,5037
2012,"Wilhelmshaven, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03405,1422
2012,Ammerland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03451,886
2012,Aurich,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03452,1412
2012,Cloppenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03453,1416
2012,Emsland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03454,1910
2012,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03455,780
2012,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03456,1593
2012,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03457,1228
2012,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03458,1063
2012,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03459,2785
2012,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03460,1767
2012,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03461,1251
2012,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03462,391
2012,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K034,30202
2012,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K030,127312
2011,"Braunschweig, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03101,4331
2011,"Salzgitter, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03102,2562
2011,"Wolfsburg, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03103,1951
2011,Gifhorn,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03151,1784
2011,Göttingen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03159,3878
2011,Goslar,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03153,1839
2011,Helmstedt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03154,951
2011,Northeim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03155,1910
2011,Osterode,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,,886
2011,Peine,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03157,1694
2011,Wolfenbüttel,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03158,1382
2011,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K031,23168
2011,Hannover  Region,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241,39048
2011,"dav. Hannover, Lhst.",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241001,26468
2011,"dav. Hannover, Umland",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241999,12580
2011,Diepholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03251,2246
2011,Hameln-Pyrmont,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03252,3337
2011,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03254,4659
2011,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03255,820
2011,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03256,1512
2011,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03257,2569
2011,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K032,54191
2011,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03351,2567
2011,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03352,2198
2011,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03353,2623
2011,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03354,381
2011,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03355,2055
2011,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03356,1106
2011,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03357,1035
2011,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03358,1616
2011,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03359,2057
2011,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03360,708
2011,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03361,1937
2011,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K033,18283
2011,"Delmenhorst, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03401,3000
2011,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03402,585
2011,"Oldenburg(Oldb), Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03403,3408
2011,"Osnabrück, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03404,4869
2011,"Wilhelmshaven, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03405,1416
2011,Ammerland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03451,828
2011,Aurich,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03452,1500
2011,Cloppenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03453,1265
2011,Emsland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03454,1754
2011,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03455,883
2011,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03456,1494
2011,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03457,1238
2011,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03458,946
2011,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03459,2698
2011,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03460,1621
2011,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03461,1333
2011,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03462,374
2011,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K034,29212
2011,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K030,124854
2010,"Braunschweig, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03101,4634
2010,"Salzgitter, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03102,2844
2010,"Wolfsburg, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03103,2197
2010,Gifhorn,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03151,1981
2010,Göttingen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03159,4130
2010,Goslar,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03153,1895
2010,Helmstedt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03154,1029
2010,Northeim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03155,2031
2010,Osterode,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,,927
2010,Peine,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03157,1791
2010,Wolfenbüttel,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03158,1389
2010,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K031,24848
2010,Hannover  Region,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241,39236
2010,"dav. Hannover, Lhst.",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241001,26508
2010,"dav. Hannover, Umland",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03241999,12728
2010,Diepholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03251,2284
2010,Hameln-Pyrmont,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03252,3390
2010,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03254,4771
2010,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03255,842
2010,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03256,1552
2010,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03257,2663
2010,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K032,54738
2010,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03351,2696
2010,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03352,2277
2010,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03353,2601
2010,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03354,369
2010,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03355,2034
2010,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03356,1139
2010,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03357,1130
2010,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03358,1614
2010,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03359,2113
2010,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03360,728
2010,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03361,1873
2010,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K033,18574
2010,"Delmenhorst, Stadt",Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03401,3068
2010,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Anzahl,K03402,628
