Year,Gebietseinheit,Geschlecht,Qualifikation,Units,GeoCode,Value
2018,Wilhelmshaven  Stadt,Frauen,,Anzahl,K03405,1167
2018,Ammerland,Frauen,,Anzahl,K03451,2332
2018,Aurich,Frauen,,Anzahl,K03452,2716
2018,Cloppenburg,Frauen,,Anzahl,K03453,6398
2018,Emsland,Frauen,,Anzahl,K03454,9075
2018,Friesland,Frauen,,Anzahl,K03455,846
2018,Grafschaft Bentheim,Frauen,,Anzahl,K03456,3511
2018,Leer,Frauen,,Anzahl,K03457,2340
2018,Oldenburg,Frauen,,Anzahl,K03458,2308
2018,Osnabrück,Frauen,,Anzahl,K03459,10937
2018,Vechta,Frauen,,Anzahl,K03460,6648
2018,Wesermarsch,Frauen,,Anzahl,K03461,2010
2018,Wittmund,Frauen,,Anzahl,K03462,503
2018,Stat. Region Weser-Ems,Frauen,,Anzahl,K034,60669
2018,Niedersachsen,Frauen,,Anzahl,K030,170046
2017,Braunschweig  Stadt,Insgesamt,,Anzahl,K03101,9028
2017,Salzgitter  Stadt,Insgesamt,,Anzahl,K03102,3977
2017,Wolfsburg  Stadt,Insgesamt,,Anzahl,K03103,8937
2017,Gifhorn,Insgesamt,,Anzahl,K03151,2431
2017,Goslar,Insgesamt,,Anzahl,K03153,2405
2017,Helmstedt,Insgesamt,,Anzahl,K03154,1295
2017,Northeim,Insgesamt,,Anzahl,K03155,2659
2017,Peine,Insgesamt,,Anzahl,K03157,2202
2017,Wolfenbüttel,Insgesamt,,Anzahl,K03158,1212
2017,Göttingen,Insgesamt,,Anzahl,K03159,7778
2017,Stat. Region Braunschweig,Insgesamt,,Anzahl,K031,41924
2017,Hannover  Region,Insgesamt,,Anzahl,K03241,51403
2017,dav. Hannover  Lhst.,Insgesamt,,Anzahl,K03241001,33601
2017,dav. Hannover  Umland,Insgesamt,,Anzahl,K03241999,17802
2017,Diepholz,Insgesamt,,Anzahl,K03251,4811
2017,Hameln-Pyrmont,Insgesamt,,Anzahl,K03252,3270
2017,Hildesheim,Insgesamt,,Anzahl,K03254,5044
2017,Holzminden,Insgesamt,,Anzahl,K03255,1088
2017,Nienburg (Weser),Insgesamt,,Anzahl,K03256,2668
2017,Schaumburg,Insgesamt,,Anzahl,K03257,2966
2017,Stat. Region Hannover,Insgesamt,,Anzahl,K032,71250
2017,Celle,Insgesamt,,Anzahl,K03351,3061
2017,Cuxhaven,Insgesamt,,Anzahl,K03352,3769
2017,Harburg,Insgesamt,,Anzahl,K03353,6224
2017,Lüchow-Dannenberg,Insgesamt,,Anzahl,K03354,654
2017,Lüneburg,Insgesamt,,Anzahl,K03355,3125
2017,Osterholz,Insgesamt,,Anzahl,K03356,1491
2017,Rotenburg (Wümme),Insgesamt,,Anzahl,K03357,3356
2017,Heidekreis,Insgesamt,,Anzahl,K03358,3290
2017,Stade,Insgesamt,,Anzahl,K03359,4514
2017,Uelzen,Insgesamt,,Anzahl,K03360,1245
2017,Verden,Insgesamt,,Anzahl,K03361,3863
2017,Stat. Region Lüneburg,Insgesamt,,Anzahl,K033,34592
2017,Delmenhorst  Stadt,Insgesamt,,Anzahl,K03401,1536
2017,Emden  Stadt,Insgesamt,,Anzahl,K03402,1621
2017,Oldenburg(Oldb)  Stadt,Insgesamt,,Anzahl,K03403,4306
2017,Osnabrück  Stadt,Insgesamt,,Anzahl,K03404,6975
2017,Wilhelmshaven  Stadt,Insgesamt,,Anzahl,K03405,1208
2017,Ammerland,Insgesamt,,Anzahl,K03451,2934
2017,Aurich,Insgesamt,,Anzahl,K03452,3934
2017,Cloppenburg,Insgesamt,,Anzahl,K03453,7928
2017,Emsland,Insgesamt,,Anzahl,K03454,10836
2017,Friesland,Insgesamt,,Anzahl,K03455,1141
2017,Grafschaft Bentheim,Insgesamt,,Anzahl,K03456,4741
2017,Leer,Insgesamt,,Anzahl,K03457,2855
2017,Oldenburg,Insgesamt,,Anzahl,K03458,2773
2017,Osnabrück,Insgesamt,,Anzahl,K03459,13926
2017,Vechta,Insgesamt,,Anzahl,K03460,9005
2017,Wesermarsch,Insgesamt,,Anzahl,K03461,2101
2017,Wittmund,Insgesamt,,Anzahl,K03462,801
2017,Stat. Region Weser-Ems,Insgesamt,,Anzahl,K034,78621
2017,Niedersachsen,Insgesamt,,Anzahl,K030,226387
2017,Braunschweig  Stadt,Männer,,Anzahl,K03101,5388
2017,Salzgitter  Stadt,Männer,,Anzahl,K03102,3093
2017,Wolfsburg  Stadt,Männer,,Anzahl,K03103,6215
2017,Gifhorn,Männer,,Anzahl,K03151,1612
2017,Goslar,Männer,,Anzahl,K03153,1547
2017,Helmstedt,Männer,,Anzahl,K03154,882
2017,Northeim,Männer,,Anzahl,K03155,2052
2017,Peine,Männer,,Anzahl,K03157,1601
2017,Wolfenbüttel,Männer,,Anzahl,K03158,730
2017,Göttingen,Männer,,Anzahl,K03159,4661
2017,Stat. Region Braunschweig,Männer,,Anzahl,K031,27781
2017,Hannover  Region,Männer,,Anzahl,K03241,31628
2017,dav. Hannover  Lhst.,Männer,,Anzahl,K03241001,20038
2017,dav. Hannover  Umland,Männer,,Anzahl,K03241999,11590
2017,Diepholz,Männer,,Anzahl,K03251,3330
2017,Hameln-Pyrmont,Männer,,Anzahl,K03252,1959
2017,Hildesheim,Männer,,Anzahl,K03254,3238
2017,Holzminden,Männer,,Anzahl,K03255,720
2017,Nienburg (Weser),Männer,,Anzahl,K03256,1901
2017,Schaumburg,Männer,,Anzahl,K03257,1935
2017,Stat. Region Hannover,Männer,,Anzahl,K032,44711
2017,Celle,Männer,,Anzahl,K03351,1955
2017,Cuxhaven,Männer,,Anzahl,K03352,2426
2017,Harburg,Männer,,Anzahl,K03353,4363
2017,Lüchow-Dannenberg,Männer,,Anzahl,K03354,370
2017,Lüneburg,Männer,,Anzahl,K03355,1975
2017,Osterholz,Männer,,Anzahl,K03356,1002
2017,Rotenburg (Wümme),Männer,,Anzahl,K03357,2263
2017,Heidekreis,Männer,,Anzahl,K03358,2171
2017,Stade,Männer,,Anzahl,K03359,3241
2017,Uelzen,Männer,,Anzahl,K03360,750
2017,Verden,Männer,,Anzahl,K03361,2605
2017,Stat. Region Lüneburg,Männer,,Anzahl,K033,23121
2017,Delmenhorst  Stadt,Männer,,Anzahl,K03401,891
2017,Emden  Stadt,Männer,,Anzahl,K03402,1203
2017,Oldenburg(Oldb)  Stadt,Männer,,Anzahl,K03403,2682
2017,Osnabrück  Stadt,Männer,,Anzahl,K03404,3933
2017,Wilhelmshaven  Stadt,Männer,,Anzahl,K03405,826
2017,Ammerland,Männer,,Anzahl,K03451,2033
2017,Aurich,Männer,,Anzahl,K03452,2507
2017,Cloppenburg,Männer,,Anzahl,K03453,5694
2017,Emsland,Männer,,Anzahl,K03454,7902
2017,Friesland,Männer,,Anzahl,K03455,726
2017,Grafschaft Bentheim,Männer,,Anzahl,K03456,3221
2017,Leer,Männer,,Anzahl,K03457,1943
2017,Oldenburg,Männer,,Anzahl,K03458,1968
2017,Osnabrück,Männer,,Anzahl,K03459,9370
2017,Vechta,Männer,,Anzahl,K03460,6010
2017,Wesermarsch,Männer,,Anzahl,K03461,1739
2017,Wittmund,Männer,,Anzahl,K03462,462
2017,Stat. Region Weser-Ems,Männer,,Anzahl,K034,53110
2017,Niedersachsen,Männer,,Anzahl,K030,148723
2017,Braunschweig  Stadt,Frauen,,Anzahl,K03101,3640
2017,Salzgitter  Stadt,Frauen,,Anzahl,K03102,884
2017,Wolfsburg  Stadt,Frauen,,Anzahl,K03103,2722
2017,Gifhorn,Frauen,,Anzahl,K03151,819
2017,Goslar,Frauen,,Anzahl,K03153,858
2017,Helmstedt,Frauen,,Anzahl,K03154,413
2017,Northeim,Frauen,,Anzahl,K03155,607
2017,Peine,Frauen,,Anzahl,K03157,601
2017,Wolfenbüttel,Frauen,,Anzahl,K03158,482
2017,Göttingen,Frauen,,Anzahl,K03159,3117
2017,Stat. Region Braunschweig,Frauen,,Anzahl,K031,14143
2017,Hannover  Region,Frauen,,Anzahl,K03241,19775
2017,dav. Hannover  Lhst.,Frauen,,Anzahl,K03241001,13563
2017,dav. Hannover  Umland,Frauen,,Anzahl,K03241999,6212
2017,Diepholz,Frauen,,Anzahl,K03251,1481
2017,Hameln-Pyrmont,Frauen,,Anzahl,K03252,1311
2017,Hildesheim,Frauen,,Anzahl,K03254,1806
2017,Holzminden,Frauen,,Anzahl,K03255,368
2017,Nienburg (Weser),Frauen,,Anzahl,K03256,767
2017,Schaumburg,Frauen,,Anzahl,K03257,1031
2017,Stat. Region Hannover,Frauen,,Anzahl,K032,26539
2017,Celle,Frauen,,Anzahl,K03351,1106
2017,Cuxhaven,Frauen,,Anzahl,K03352,1343
2017,Harburg,Frauen,,Anzahl,K03353,1861
2017,Lüchow-Dannenberg,Frauen,,Anzahl,K03354,284
2017,Lüneburg,Frauen,,Anzahl,K03355,1150
2017,Osterholz,Frauen,,Anzahl,K03356,489
2017,Rotenburg (Wümme),Frauen,,Anzahl,K03357,1093
2017,Heidekreis,Frauen,,Anzahl,K03358,1119
2017,Stade,Frauen,,Anzahl,K03359,1273
2017,Uelzen,Frauen,,Anzahl,K03360,495
2017,Verden,Frauen,,Anzahl,K03361,1258
2017,Stat. Region Lüneburg,Frauen,,Anzahl,K033,11471
2017,Delmenhorst  Stadt,Frauen,,Anzahl,K03401,645
2017,Emden  Stadt,Frauen,,Anzahl,K03402,418
2017,Oldenburg(Oldb)  Stadt,Frauen,,Anzahl,K03403,1624
2017,Osnabrück  Stadt,Frauen,,Anzahl,K03404,3042
2017,Wilhelmshaven  Stadt,Frauen,,Anzahl,K03405,382
2017,Ammerland,Frauen,,Anzahl,K03451,901
2017,Aurich,Frauen,,Anzahl,K03452,1427
2017,Cloppenburg,Frauen,,Anzahl,K03453,2234
2017,Emsland,Frauen,,Anzahl,K03454,2934
2017,Friesland,Frauen,,Anzahl,K03455,415
2017,Grafschaft Bentheim,Frauen,,Anzahl,K03456,1520
2017,Leer,Frauen,,Anzahl,K03457,912
2017,Oldenburg,Frauen,,Anzahl,K03458,805
2017,Osnabrück,Frauen,,Anzahl,K03459,4556
2017,Vechta,Frauen,,Anzahl,K03460,2995
2017,Wesermarsch,Frauen,,Anzahl,K03461,362
2017,Wittmund,Frauen,,Anzahl,K03462,339
2017,Stat. Region Weser-Ems,Frauen,,Anzahl,K034,25511
2017,Niedersachsen,Frauen,,Anzahl,K030,77664
2016,Braunschweig  Stadt,Insgesamt,,Anzahl,K03101,7951
2016,Salzgitter  Stadt,Insgesamt,,Anzahl,K03102,3635
2016,Wolfsburg  Stadt,Insgesamt,,Anzahl,K03103,8705
2016,Gifhorn,Insgesamt,,Anzahl,K03151,2218
2016,Goslar,Insgesamt,,Anzahl,K03153,2132
2016,Helmstedt,Insgesamt,,Anzahl,K03154,862
2016,Northeim,Insgesamt,,Anzahl,K03155,2414
2016,Peine,Insgesamt,,Anzahl,K03157,1899
2016,Wolfenbüttel,Insgesamt,,Anzahl,K03158,1041
2016,Göttingen,Insgesamt,,Anzahl,K03159,7135
2016,Stat. Region Braunschweig,Insgesamt,,Anzahl,K031,37992
2016,Hannover  Region,Insgesamt,,Anzahl,K03241,47129
2016,dav. Hannover  Lhst.,Insgesamt,,Anzahl,K03241001,31290
2016,dav. Hannover  Umland,Insgesamt,,Anzahl,K03241999,15839
2016,Diepholz,Insgesamt,,Anzahl,K03251,4067
2016,Hameln-Pyrmont,Insgesamt,,Anzahl,K03252,3023
2016,Hildesheim,Insgesamt,,Anzahl,K03254,4436
2016,Holzminden,Insgesamt,,Anzahl,K03255,980
2016,Nienburg (Weser),Insgesamt,,Anzahl,K03256,2391
2016,Schaumburg,Insgesamt,,Anzahl,K03257,2642
2016,Stat. Region Hannover,Insgesamt,,Anzahl,K032,64668
2016,Celle,Insgesamt,,Anzahl,K03351,2746
2016,Cuxhaven,Insgesamt,,Anzahl,K03352,3391
2016,Harburg,Insgesamt,,Anzahl,K03353,5337
2016,Lüchow-Dannenberg,Insgesamt,,Anzahl,K03354,521
2016,Lüneburg,Insgesamt,,Anzahl,K03355,2745
2016,Osterholz,Insgesamt,,Anzahl,K03356,1321
2016,Rotenburg (Wümme),Insgesamt,,Anzahl,K03357,2984
2016,Heidekreis,Insgesamt,,Anzahl,K03358,2855
2016,Stade,Insgesamt,,Anzahl,K03359,4321
2016,Uelzen,Insgesamt,,Anzahl,K03360,1068
2016,Verden,Insgesamt,,Anzahl,K03361,3287
2016,Stat. Region Lüneburg,Insgesamt,,Anzahl,K033,30576
2016,Delmenhorst  Stadt,Insgesamt,,Anzahl,K03401,1350
2016,Emden  Stadt,Insgesamt,,Anzahl,K03402,1508
2016,Oldenburg(Oldb)  Stadt,Insgesamt,,Anzahl,K03403,3802
2016,Osnabrück  Stadt,Insgesamt,,Anzahl,K03404,6418
2016,Wilhelmshaven  Stadt,Insgesamt,,Anzahl,K03405,1156
2016,Ammerland,Insgesamt,,Anzahl,K03451,2769
2016,Aurich,Insgesamt,,Anzahl,K03452,3395
2016,Cloppenburg,Insgesamt,,Anzahl,K03453,6135
2016,Emsland,Insgesamt,,Anzahl,K03454,9390
2016,Friesland,Insgesamt,,Anzahl,K03455,992
2016,Grafschaft Bentheim,Insgesamt,,Anzahl,K03456,4464
2016,Leer,Insgesamt,,Anzahl,K03457,2482
2016,Oldenburg,Insgesamt,,Anzahl,K03458,2350
2016,Osnabrück,Insgesamt,,Anzahl,K03459,11933
2016,Vechta,Insgesamt,,Anzahl,K03460,8345
2016,Wesermarsch,Insgesamt,,Anzahl,K03461,1850
2016,Wittmund,Insgesamt,,Anzahl,K03462,688
2016,Stat. Region Weser-Ems,Insgesamt,,Anzahl,K034,69027
2016,Niedersachsen,Insgesamt,,Anzahl,K030,202263
2016,Braunschweig  Stadt,Männer,,Anzahl,K03101,4671
2016,Salzgitter  Stadt,Männer,,Anzahl,K03102,2863
2016,Wolfsburg  Stadt,Männer,,Anzahl,K03103,6078
2016,Gifhorn,Männer,,Anzahl,K03151,1464
2016,Goslar,Männer,,Anzahl,K03153,1379
2016,Helmstedt,Männer,,Anzahl,K03154,509
2016,Northeim,Männer,,Anzahl,K03155,1841
2016,Peine,Männer,,Anzahl,K03157,1350
2016,Wolfenbüttel,Männer,,Anzahl,K03158,635
2016,Göttingen,Männer,,Anzahl,K03159,4274
2016,Stat. Region Braunschweig,Männer,,Anzahl,K031,25064
2016,Hannover  Region,Männer,,Anzahl,K03241,28379
2016,dav. Hannover  Lhst.,Männer,,Anzahl,K03241001,18178
2016,dav. Hannover  Umland,Männer,,Anzahl,K03241999,10201
2016,Diepholz,Männer,,Anzahl,K03251,2806
2016,Hameln-Pyrmont,Männer,,Anzahl,K03252,1793
2016,Hildesheim,Männer,,Anzahl,K03254,2817
2016,Holzminden,Männer,,Anzahl,K03255,637
2016,Nienburg (Weser),Männer,,Anzahl,K03256,1701
2016,Schaumburg,Männer,,Anzahl,K03257,1720
2016,Stat. Region Hannover,Männer,,Anzahl,K032,39853
2016,Celle,Männer,,Anzahl,K03351,1734
2016,Cuxhaven,Männer,,Anzahl,K03352,2178
2016,Harburg,Männer,,Anzahl,K03353,3666
2016,Lüchow-Dannenberg,Männer,,Anzahl,K03354,282
2016,Lüneburg,Männer,,Anzahl,K03355,1676
2016,Osterholz,Männer,,Anzahl,K03356,905
2016,Rotenburg (Wümme),Männer,,Anzahl,K03357,1975
2016,Heidekreis,Männer,,Anzahl,K03358,1854
2016,Stade,Männer,,Anzahl,K03359,3253
2016,Uelzen,Männer,,Anzahl,K03360,660
2016,Verden,Männer,,Anzahl,K03361,2209
2016,Stat. Region Lüneburg,Männer,,Anzahl,K033,20392
2016,Delmenhorst  Stadt,Männer,,Anzahl,K03401,754
2016,Emden  Stadt,Männer,,Anzahl,K03402,1127
2016,Oldenburg(Oldb)  Stadt,Männer,,Anzahl,K03403,2298
2016,Osnabrück  Stadt,Männer,,Anzahl,K03404,3581
2016,Wilhelmshaven  Stadt,Männer,,Anzahl,K03405,808
2016,Ammerland,Männer,,Anzahl,K03451,1962
2016,Aurich,Männer,,Anzahl,K03452,2094
2016,Cloppenburg,Männer,,Anzahl,K03453,4327
2016,Emsland,Männer,,Anzahl,K03454,6844
2016,Friesland,Männer,,Anzahl,K03455,609
2016,Grafschaft Bentheim,Männer,,Anzahl,K03456,2998
2016,Leer,Männer,,Anzahl,K03457,1663
2016,Oldenburg,Männer,,Anzahl,K03458,1656
2016,Osnabrück,Männer,,Anzahl,K03459,8100
2016,Vechta,Männer,,Anzahl,K03460,5481
2016,Wesermarsch,Männer,,Anzahl,K03461,1511
2016,Wittmund,Männer,,Anzahl,K03462,396
2016,Stat. Region Weser-Ems,Männer,,Anzahl,K034,46209
2016,Niedersachsen,Männer,,Anzahl,K030,131518
2016,Braunschweig  Stadt,Frauen,,Anzahl,K03101,3280
2016,Salzgitter  Stadt,Frauen,,Anzahl,K03102,772
2016,Wolfsburg  Stadt,Frauen,,Anzahl,K03103,2627
2016,Gifhorn,Frauen,,Anzahl,K03151,754
2016,Goslar,Frauen,,Anzahl,K03153,753
2016,Helmstedt,Frauen,,Anzahl,K03154,353
2016,Northeim,Frauen,,Anzahl,K03155,573
2016,Peine,Frauen,,Anzahl,K03157,549
2016,Wolfenbüttel,Frauen,,Anzahl,K03158,406
2016,Göttingen,Frauen,,Anzahl,K03159,2861
2016,Stat. Region Braunschweig,Frauen,,Anzahl,K031,12928
2016,Hannover  Region,Frauen,,Anzahl,K03241,18750
2016,dav. Hannover  Lhst.,Frauen,,Anzahl,K03241001,13112
2016,dav. Hannover  Umland,Frauen,,Anzahl,K03241999,5638
2016,Diepholz,Frauen,,Anzahl,K03251,1261
2016,Hameln-Pyrmont,Frauen,,Anzahl,K03252,1230
2016,Hildesheim,Frauen,,Anzahl,K03254,1619
2016,Holzminden,Frauen,,Anzahl,K03255,343
2016,Nienburg (Weser),Frauen,,Anzahl,K03256,690
2016,Schaumburg,Frauen,,Anzahl,K03257,922
2016,Stat. Region Hannover,Frauen,,Anzahl,K032,24815
2016,Celle,Frauen,,Anzahl,K03351,1012
2016,Cuxhaven,Frauen,,Anzahl,K03352,1213
2016,Harburg,Frauen,,Anzahl,K03353,1671
2016,Lüchow-Dannenberg,Frauen,,Anzahl,K03354,239
2016,Lüneburg,Frauen,,Anzahl,K03355,1069
2016,Osterholz,Frauen,,Anzahl,K03356,416
2016,Rotenburg (Wümme),Frauen,,Anzahl,K03357,1009
2016,Heidekreis,Frauen,,Anzahl,K03358,1001
2016,Stade,Frauen,,Anzahl,K03359,1068
2016,Uelzen,Frauen,,Anzahl,K03360,408
2016,Verden,Frauen,,Anzahl,K03361,1078
2016,Stat. Region Lüneburg,Frauen,,Anzahl,K033,10184
2016,Delmenhorst  Stadt,Frauen,,Anzahl,K03401,596
2016,Emden  Stadt,Frauen,,Anzahl,K03402,381
2016,Oldenburg(Oldb)  Stadt,Frauen,,Anzahl,K03403,1504
2016,Osnabrück  Stadt,Frauen,,Anzahl,K03404,2837
2016,Wilhelmshaven  Stadt,Frauen,,Anzahl,K03405,348
2016,Ammerland,Frauen,,Anzahl,K03451,807
2016,Aurich,Frauen,,Anzahl,K03452,1301
2016,Cloppenburg,Frauen,,Anzahl,K03453,1808
2016,Emsland,Frauen,,Anzahl,K03454,2546
2016,Friesland,Frauen,,Anzahl,K03455,383
2016,Grafschaft Bentheim,Frauen,,Anzahl,K03456,1466
2016,Leer,Frauen,,Anzahl,K03457,819
2016,Oldenburg,Frauen,,Anzahl,K03458,694
2016,Osnabrück,Frauen,,Anzahl,K03459,3833
2016,Vechta,Frauen,,Anzahl,K03460,2864
2016,Wesermarsch,Frauen,,Anzahl,K03461,339
2016,Wittmund,Frauen,,Anzahl,K03462,292
2016,Stat. Region Weser-Ems,Frauen,,Anzahl,K034,22818
2016,Niedersachsen,Frauen,,Anzahl,K030,70745
2015,Braunschweig  Stadt,Insgesamt,,Anzahl,K03101,7339
2015,Salzgitter  Stadt,Insgesamt,,Anzahl,K03102,3420
2015,Wolfsburg  Stadt,Insgesamt,,Anzahl,K03103,8235
2015,Gifhorn,Insgesamt,,Anzahl,K03151,2136
2015,Goslar,Insgesamt,,Anzahl,K03153,1970
2015,Helmstedt,Insgesamt,,Anzahl,K03154,712
2015,Northeim,Insgesamt,,Anzahl,K03155,2052
2015,Peine,Insgesamt,,Anzahl,K03157,1599
2015,Wolfenbüttel,Insgesamt,,Anzahl,K03158,885
2015,Göttingen,Insgesamt,,Anzahl,K03159,6297
2015,Stat. Region Braunschweig,Insgesamt,,Anzahl,K031,34645
2015,Hannover  Region,Insgesamt,,Anzahl,K03241,42697
2015,dav. Hannover  Lhst.,Insgesamt,,Anzahl,K03241001,28583
2015,dav. Hannover  Umland,Insgesamt,,Anzahl,K03241999,14114
2015,Diepholz,Insgesamt,,Anzahl,K03251,3781
2015,Hameln-Pyrmont,Insgesamt,,Anzahl,K03252,2786
2015,Hildesheim,Insgesamt,,Anzahl,K03254,3866
2015,Holzminden,Insgesamt,,Anzahl,K03255,851
2015,Nienburg (Weser),Insgesamt,,Anzahl,K03256,2038
2015,Schaumburg,Insgesamt,,Anzahl,K03257,2296
2015,Stat. Region Hannover,Insgesamt,,Anzahl,K032,58315
2015,Celle,Insgesamt,,Anzahl,K03351,2601
2015,Cuxhaven,Insgesamt,,Anzahl,K03352,2948
2015,Harburg,Insgesamt,,Anzahl,K03353,4482
2015,Lüchow-Dannenberg,Insgesamt,,Anzahl,K03354,629
2015,Lüneburg,Insgesamt,,Anzahl,K03355,2309
2015,Osterholz,Insgesamt,,Anzahl,K03356,1054
2015,Rotenburg (Wümme),Insgesamt,,Anzahl,K03357,2229
2015,Heidekreis,Insgesamt,,Anzahl,K03358,2484
2015,Stade,Insgesamt,,Anzahl,K03359,4157
2015,Uelzen,Insgesamt,,Anzahl,K03360,962
2015,Verden,Insgesamt,,Anzahl,K03361,2706
2015,Stat. Region Lüneburg,Insgesamt,,Anzahl,K033,26561
2015,Delmenhorst  Stadt,Insgesamt,,Anzahl,K03401,1165
2015,Emden  Stadt,Insgesamt,,Anzahl,K03402,1507
2015,Oldenburg(Oldb)  Stadt,Insgesamt,,Anzahl,K03403,3254
2015,Osnabrück  Stadt,Insgesamt,,Anzahl,K03404,5656
2015,Wilhelmshaven  Stadt,Insgesamt,,Anzahl,K03405,954
2015,Ammerland,Insgesamt,,Anzahl,K03451,2321
2015,Aurich,Insgesamt,,Anzahl,K03452,3182
2015,Cloppenburg,Insgesamt,,Anzahl,K03453,5111
2015,Emsland,Insgesamt,,Anzahl,K03454,7801
2015,Friesland,Insgesamt,,Anzahl,K03455,961
2015,Grafschaft Bentheim,Insgesamt,,Anzahl,K03456,3906
2015,Leer,Insgesamt,,Anzahl,K03457,2168
2015,Oldenburg,Insgesamt,,Anzahl,K03458,2064
2015,Osnabrück,Insgesamt,,Anzahl,K03459,10321
2015,Vechta,Insgesamt,,Anzahl,K03460,7530
2015,Wesermarsch,Insgesamt,,Anzahl,K03461,1550
2015,Wittmund,Insgesamt,,Anzahl,K03462,675
2015,Stat. Region Weser-Ems,Insgesamt,,Anzahl,K034,60126
2015,Niedersachsen,Insgesamt,,Anzahl,K030,179647
2015,Braunschweig  Stadt,Männer,,Anzahl,K03101,4285
2015,Salzgitter  Stadt,Männer,,Anzahl,K03102,2684
2015,Wolfsburg  Stadt,Männer,,Anzahl,K03103,5780
2015,Gifhorn,Männer,,Anzahl,K03151,1406
2015,Goslar,Männer,,Anzahl,K03153,1301
2015,Helmstedt,Männer,,Anzahl,K03154,399
2015,Northeim,Männer,,Anzahl,K03155,1540
2015,Peine,Männer,,Anzahl,K03157,1112
2015,Wolfenbüttel,Männer,,Anzahl,K03158,529
2015,Göttingen,Männer,,Anzahl,K03159,3748
2015,Stat. Region Braunschweig,Männer,,Anzahl,K031,22784
2015,Hannover  Region,Männer,,Anzahl,K03241,25611
2015,dav. Hannover  Lhst.,Männer,,Anzahl,K03241001,16567
2015,dav. Hannover  Umland,Männer,,Anzahl,K03241999,9044
2015,Diepholz,Männer,,Anzahl,K03251,2662
2015,Hameln-Pyrmont,Männer,,Anzahl,K03252,1655
2015,Hildesheim,Männer,,Anzahl,K03254,2410
2015,Holzminden,Männer,,Anzahl,K03255,567
2015,Nienburg (Weser),Männer,,Anzahl,K03256,1438
2015,Schaumburg,Männer,,Anzahl,K03257,1494
2015,Stat. Region Hannover,Männer,,Anzahl,K032,35837
2015,Celle,Männer,,Anzahl,K03351,1639
2015,Cuxhaven,Männer,,Anzahl,K03352,1881
2015,Harburg,Männer,,Anzahl,K03353,3072
2015,Lüchow-Dannenberg,Männer,,Anzahl,K03354,394
2015,Lüneburg,Männer,,Anzahl,K03355,1378
2015,Osterholz,Männer,,Anzahl,K03356,700
2015,Rotenburg (Wümme),Männer,,Anzahl,K03357,1487
2015,Heidekreis,Männer,,Anzahl,K03358,1634
2015,Stade,Männer,,Anzahl,K03359,3195
2015,Uelzen,Männer,,Anzahl,K03360,570
2015,Verden,Männer,,Anzahl,K03361,1764
2015,Stat. Region Lüneburg,Männer,,Anzahl,K033,17714
2015,Delmenhorst  Stadt,Männer,,Anzahl,K03401,617
2015,Emden  Stadt,Männer,,Anzahl,K03402,1196
2015,Oldenburg(Oldb)  Stadt,Männer,,Anzahl,K03403,1894
2015,Osnabrück  Stadt,Männer,,Anzahl,K03404,3101
2015,Wilhelmshaven  Stadt,Männer,,Anzahl,K03405,637
2015,Ammerland,Männer,,Anzahl,K03451,1570
2015,Aurich,Männer,,Anzahl,K03452,1983
2015,Cloppenburg,Männer,,Anzahl,K03453,3624
2015,Emsland,Männer,,Anzahl,K03454,5793
2015,Friesland,Männer,,Anzahl,K03455,580
2015,Grafschaft Bentheim,Männer,,Anzahl,K03456,2577
2015,Leer,Männer,,Anzahl,K03457,1460
2015,Oldenburg,Männer,,Anzahl,K03458,1474
2015,Osnabrück,Männer,,Anzahl,K03459,7130
2015,Vechta,Männer,,Anzahl,K03460,4866
2015,Wesermarsch,Männer,,Anzahl,K03461,1283
2015,Wittmund,Männer,,Anzahl,K03462,368
2015,Stat. Region Weser-Ems,Männer,,Anzahl,K034,40153
2015,Niedersachsen,Männer,,Anzahl,K030,116488
2015,Braunschweig  Stadt,Frauen,,Anzahl,K03101,3054
2015,Salzgitter  Stadt,Frauen,,Anzahl,K03102,736
2015,Wolfsburg  Stadt,Frauen,,Anzahl,K03103,2455
2015,Gifhorn,Frauen,,Anzahl,K03151,730
2015,Goslar,Frauen,,Anzahl,K03153,669
2015,Helmstedt,Frauen,,Anzahl,K03154,313
2015,Northeim,Frauen,,Anzahl,K03155,512
2015,Peine,Frauen,,Anzahl,K03157,487
2015,Wolfenbüttel,Frauen,,Anzahl,K03158,356
2015,Göttingen,Frauen,,Anzahl,K03159,2549
2015,Stat. Region Braunschweig,Frauen,,Anzahl,K031,11861
2015,Hannover  Region,Frauen,,Anzahl,K03241,17086
2015,dav. Hannover  Lhst.,Frauen,,Anzahl,K03241001,12016
2015,dav. Hannover  Umland,Frauen,,Anzahl,K03241999,5070
2015,Diepholz,Frauen,,Anzahl,K03251,1119
2015,Hameln-Pyrmont,Frauen,,Anzahl,K03252,1131
2015,Hildesheim,Frauen,,Anzahl,K03254,1456
2015,Holzminden,Frauen,,Anzahl,K03255,284
2015,Nienburg (Weser),Frauen,,Anzahl,K03256,600
2015,Schaumburg,Frauen,,Anzahl,K03257,802
2015,Stat. Region Hannover,Frauen,,Anzahl,K032,22478
2015,Celle,Frauen,,Anzahl,K03351,962
2015,Cuxhaven,Frauen,,Anzahl,K03352,1067
2015,Harburg,Frauen,,Anzahl,K03353,1410
2015,Lüchow-Dannenberg,Frauen,,Anzahl,K03354,235
