Year,Gebietseinheit,Geschlecht,Kategorie,Units,GeoCode,Value
2022,Heidekreis,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03358,0.0
2022,Heidekreis,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03358,15.0
2022,Stade,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03359,0.0
2022,Stade,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03359,5.0
2022,Stade,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03359,5.0
2022,Uelzen,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03360,0.0
2022,Uelzen,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03360,0.0
2022,Uelzen,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03360,0.0
2022,Verden,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03361,5.0
2022,Verden,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03361,0.0
2022,Verden,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03361,5.0
2022,Statistische Region Lüneburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH033,35.0
2022,Statistische Region Lüneburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH033,25.0
2022,Statistische Region Lüneburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH033,60.0
2022,"Delmenhorst, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03401,5.0
2022,"Delmenhorst, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03401,0.0
2022,"Delmenhorst, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03401,5.0
2022,"Emden, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03402,0.0
2022,"Emden, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03402,0.0
2022,"Emden, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03402,0.0
2022,"Oldenburg (Oldb), Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03403,5.0
2022,"Oldenburg (Oldb), Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03403,0.0
2022,"Oldenburg (Oldb), Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03403,5.0
2022,"Osnabrück, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03404,5.0
2022,"Osnabrück, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03404,5.0
2022,"Osnabrück, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03404,10.0
2022,"Wilhelmshaven, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03405,0.0
2022,"Wilhelmshaven, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03405,0.0
2022,"Wilhelmshaven, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03405,0.0
2022,Ammerland,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03451,0.0
2022,Ammerland,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03451,0.0
2022,Ammerland,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03451,5.0
2022,Aurich,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03452,0.0
2022,Aurich,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03452,0.0
2022,Aurich,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03452,0.0
2022,Cloppenburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03453,0.0
2022,Cloppenburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03453,0.0
2022,Cloppenburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03453,0.0
2022,Emsland,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03454,5.0
2022,Emsland,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03454,0.0
2022,Emsland,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03454,5.0
2022,Friesland,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03455,5.0
2022,Friesland,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03455,5.0
2022,Friesland,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03455,10.0
2022,Grafschaft Bentheim,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03456,5.0
2022,Grafschaft Bentheim,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03456,5.0
2022,Grafschaft Bentheim,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03456,10.0
2022,Leer,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03457,0.0
2022,Leer,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03457,5.0
2022,Leer,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03457,5.0
2022,Oldenburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03458,5.0
2022,Oldenburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03458,5.0
2022,Oldenburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03458,10.0
2022,Osnabrück,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03459,20.0
2022,Osnabrück,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03459,15.0
2022,Osnabrück,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03459,40.0
2022,Vechta,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03460,0.0
2022,Vechta,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03460,0.0
2022,Vechta,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03460,5.0
2022,Wesermarsch,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03461,5.0
2022,Wesermarsch,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03461,10.0
2022,Wesermarsch,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03461,15.0
2022,Wittmund,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03462,0.0
2022,Wittmund,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03462,0.0
2022,Wittmund,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03462,0.0
2022,Statistische Region Weser-Ems,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH034,70.0
2022,Statistische Region Weser-Ems,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH034,55.0
2022,Statistische Region Weser-Ems,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH034,130.0
2022,Niedersachsen,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH030,245.0
2022,Niedersachsen,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH030,155.0
2022,Niedersachsen,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH030,400.0
2021,"Braunschweig, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03101,15.0
2021,"Braunschweig, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03101,5.0
2021,"Braunschweig, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03101,15.0
2021,"Salzgitter, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03102,10.0
2021,"Salzgitter, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03102,5.0
2021,"Salzgitter, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03102,15.0
2021,"Wolfsburg, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03103,0.0
2021,"Wolfsburg, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03103,0.0
2021,"Wolfsburg, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03103,5.0
2021,Gifhorn,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03151,5.0
2021,Gifhorn,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03151,5.0
2021,Gifhorn,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03151,10.0
2021,Goslar,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03153,0.0
2021,Goslar,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03153,0.0
2021,Goslar,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03153,0.0
2021,Helmstedt,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03154,5.0
2021,Helmstedt,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03154,0.0
2021,Helmstedt,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03154,5.0
2021,Northeim,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03155,0.0
2021,Northeim,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03155,0.0
2021,Northeim,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03155,0.0
2021,Peine,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03157,0.0
2021,Peine,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03157,0.0
2021,Peine,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03157,0.0
2021,Wolfenbüttel,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03158,5.0
2021,Wolfenbüttel,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03158,5.0
2021,Wolfenbüttel,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03158,5.0
2021,Göttingen,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03159,5.0
2021,Göttingen,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03159,5.0
2021,Göttingen,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03159,10.0
2021,Statistische Region Braunschweig,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH031,50.0
2021,Statistische Region Braunschweig,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH031,25.0
2021,Statistische Region Braunschweig,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH031,75.0
2021,Region Hannover,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03241,75.0
2021,Region Hannover,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03241,50.0
2021,Region Hannover,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03241,125.0
2021,Diepholz,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03251,0.0
2021,Diepholz,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03251,0.0
2021,Diepholz,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03251,0.0
2021,Hameln-Pyrmont,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03252,0.0
2021,Hameln-Pyrmont,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03252,0.0
2021,Hameln-Pyrmont,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03252,5.0
2021,Hildesheim,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03254,10.0
2021,Hildesheim,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03254,5.0
2021,Hildesheim,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03254,10.0
2021,Holzminden,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03255,0.0
2021,Holzminden,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03255,0.0
2021,Holzminden,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03255,0.0
2021,Nienburg (Weser),männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03256,5.0
2021,Nienburg (Weser),weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03256,0.0
2021,Nienburg (Weser),insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03256,5.0
2021,Schaumburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03257,0.0
2021,Schaumburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03257,0.0
2021,Schaumburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03257,5.0
2021,Statistische Region Hannover,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH032,100.0
2021,Statistische Region Hannover,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH032,55.0
2021,Statistische Region Hannover,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH032,155.0
2021,Celle,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03351,0.0
2021,Celle,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03351,0.0
2021,Celle,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03351,5.0
2021,Cuxhaven,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03352,0.0
2021,Cuxhaven,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03352,0.0
2021,Cuxhaven,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03352,0.0
2021,Harburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03353,10.0
2021,Harburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03353,10.0
2021,Harburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03353,25.0
2021,Lüchow-Dannenberg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03354,0.0
2021,Lüchow-Dannenberg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03354,0.0
2021,Lüchow-Dannenberg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03354,0.0
2021,Lüneburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03355,0.0
2021,Lüneburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03355,0.0
2021,Lüneburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03355,0.0
2021,Osterholz,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03356,0.0
2021,Osterholz,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03356,0.0
2021,Osterholz,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03356,0.0
2021,Rotenburg (Wümme),männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03357,5.0
2021,Rotenburg (Wümme),weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03357,5.0
2021,Rotenburg (Wümme),insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03357,5.0
2021,Heidekreis,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03358,15.0
2021,Heidekreis,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03358,0.0
2021,Heidekreis,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03358,15.0
2021,Stade,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03359,5.0
2021,Stade,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03359,5.0
2021,Stade,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03359,5.0
2021,Uelzen,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03360,0.0
2021,Uelzen,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03360,0.0
2021,Uelzen,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03360,0.0
2021,Verden,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03361,5.0
2021,Verden,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03361,0.0
2021,Verden,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03361,5.0
2021,Statistische Region Lüneburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH033,35.0
2021,Statistische Region Lüneburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH033,25.0
2021,Statistische Region Lüneburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH033,60.0
2021,"Delmenhorst, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03401,5.0
2021,"Delmenhorst, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03401,0.0
2021,"Delmenhorst, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03401,5.0
2021,"Emden, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03402,0.0
2021,"Emden, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03402,0.0
2021,"Emden, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03402,0.0
2021,"Oldenburg (Oldb), Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03403,5.0
2021,"Oldenburg (Oldb), Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03403,0.0
2021,"Oldenburg (Oldb), Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03403,5.0
2021,"Osnabrück, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03404,5.0
2021,"Osnabrück, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03404,5.0
2021,"Osnabrück, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03404,10.0
2021,"Wilhelmshaven, Stadt",männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03405,0.0
2021,"Wilhelmshaven, Stadt",weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03405,0.0
2021,"Wilhelmshaven, Stadt",insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03405,0.0
2021,Ammerland,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03451,0.0
2021,Ammerland,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03451,0.0
2021,Ammerland,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03451,5.0
2021,Aurich,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03452,0.0
2021,Aurich,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03452,0.0
2021,Aurich,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03452,0.0
2021,Cloppenburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03453,0.0
2021,Cloppenburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03453,0.0
2021,Cloppenburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03453,0.0
2021,Emsland,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03454,5.0
2021,Emsland,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03454,0.0
2021,Emsland,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03454,5.0
2021,Friesland,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03455,5.0
2021,Friesland,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03455,5.0
2021,Friesland,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03455,10.0
2021,Grafschaft Bentheim,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03456,5.0
2021,Grafschaft Bentheim,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03456,5.0
2021,Grafschaft Bentheim,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03456,10.0
2021,Leer,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03457,0.0
2021,Leer,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03457,5.0
2021,Leer,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03457,5.0
2021,Oldenburg,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03458,5.0
2021,Oldenburg,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03458,5.0
2021,Oldenburg,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03458,10.0
2021,Osnabrück,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03459,20.0
2021,Osnabrück,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03459,20.0
2021,Osnabrück,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03459,40.0
2021,Vechta,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03460,0.0
2021,Vechta,weiblich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03460,0.0
2021,Vechta,insgesamt,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03460,5.0
2021,Wesermarsch,männlich,"von Erfordernis eines Aufenthaltstitels befreit, heimatlose Ausländer",Anzahl,RH03461,5.0
