Year,Gebietseinheit,Geschlecht,Aufenthaltsstatus,Units,GeoCode,Value
2013,Stade,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03359,5410
2013,Uelzen,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03360,725
2013,Uelzen,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03360,665
2013,Uelzen,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03360,1390
2013,Verden,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03361,1420
2013,Verden,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03361,1165
2013,Verden,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03361,2585
2013,Statistische Region Lüneburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH033,19975
2013,Statistische Region Lüneburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH033,16040
2013,Statistische Region Lüneburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH033,36015
2013,"Delmenhorst, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03401,1330
2013,"Delmenhorst, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03401,1165
2013,"Delmenhorst, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03401,2495
2013,Emden  Stadt,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03402,1035
2013,Emden  Stadt,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03402,650
2013,Emden  Stadt,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03402,1685
2013,"Oldenburg(Oldb), Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03403,1970
2013,"Oldenburg(Oldb), Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03403,1845
2013,"Oldenburg(Oldb), Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03403,3815
2013,"Osnabrück, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03404,3830
2013,"Osnabrück, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03404,3270
2013,"Osnabrück, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03404,7105
2013,"Wilhelmshaven, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03405,1145
2013,"Wilhelmshaven, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03405,735
2013,"Wilhelmshaven, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03405,1880
2013,Ammerland,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03451,1225
2013,Ammerland,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03451,1015
2013,Ammerland,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03451,2240
2013,Aurich,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03452,1845
2013,Aurich,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03452,1565
2013,Aurich,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03452,3410
2013,Cloppenburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03453,4640
2013,Cloppenburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03453,2295
2013,Cloppenburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03453,6935
2013,Emsland,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03454,10835
2013,Emsland,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03454,5980
2013,Emsland,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03454,16815
2013,Friesland,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03455,665
2013,Friesland,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03455,605
2013,Friesland,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03455,1270
2013,Grafschaft Bentheim,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03456,7520
2013,Grafschaft Bentheim,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03456,6205
2013,Grafschaft Bentheim,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03456,13725
2013,Leer,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03457,3145
2013,Leer,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03457,2510
2013,Leer,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03457,5655
2013,Oldenburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03458,2585
2013,Oldenburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03458,1715
2013,Oldenburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03458,4300
2013,Osnabrück,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03459,6920
2013,Osnabrück,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03459,4700
2013,Osnabrück,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03459,11615
2013,Vechta,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03460,3515
2013,Vechta,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03460,2455
2013,Vechta,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03460,5970
2013,Wesermarsch,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03461,1235
2013,Wesermarsch,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03461,890
2013,Wesermarsch,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03461,2125
2013,Wittmund,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03462,430
2013,Wittmund,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03462,415
2013,Wittmund,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03462,845
2013,Statistische Region Weser-Ems,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH034,53865
2013,Statistische Region Weser-Ems,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH034,38020
2013,Statistische Region Weser-Ems,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH034,91890
2013,Niedersachsen,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH030,133180
2013,Niedersachsen,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH030,106115
2013,Niedersachsen,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH030,239295
2012,"Braunschweig, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03101,3825
2012,"Braunschweig, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03101,3680
2012,"Braunschweig, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03101,7505
2012,"Salzgitter, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03102,1165
2012,"Salzgitter, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03102,1035
2012,"Salzgitter, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03102,2200
2012,"Wolfsburg, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03103,4250
2012,"Wolfsburg, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03103,3425
2012,"Wolfsburg, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03103,7680
2012,Gifhorn,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03151,1760
2012,Gifhorn,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03151,1590
2012,Gifhorn,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03151,3350
2012,Goslar,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03153,1300
2012,Goslar,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03153,1080
2012,Goslar,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03153,2385
2012,Helmstedt,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03154,790
2012,Helmstedt,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03154,635
2012,Helmstedt,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03154,1425
2012,Northeim,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03155,880
2012,Northeim,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03155,895
2012,Northeim,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03155,1775
2012,Peine,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03157,875
2012,Peine,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03157,855
2012,Peine,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03157,1735
2012,Wolfenbüttel,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03158,970
2012,Wolfenbüttel,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03158,830
2012,Wolfenbüttel,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03158,1800
2012,Göttingen,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03159,2675
2012,Göttingen,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03159,2795
2012,Göttingen,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03159,5475
2012,Statistische Region Braunschweig,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH031,18500
2012,Statistische Region Braunschweig,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH031,16835
2012,Statistische Region Braunschweig,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH031,35335
2012,Hannover  Region,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03241,21440
2012,Hannover  Region,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03241,19910
2012,Hannover  Region,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03241,41350
2012,Diepholz,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03251,2060
2012,Diepholz,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03251,1870
2012,Diepholz,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03251,3925
2012,Hameln-Pyrmont,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03252,1790
2012,Hameln-Pyrmont,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03252,1510
2012,Hameln-Pyrmont,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03252,3300
2012,Hildesheim,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03254,2640
2012,Hildesheim,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03254,2525
2012,Hildesheim,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03254,5170
2012,Holzminden,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03255,470
2012,Holzminden,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03255,430
2012,Holzminden,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03255,900
2012,Nienburg (Weser),männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03256,1185
2012,Nienburg (Weser),weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03256,830
2012,Nienburg (Weser),insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03256,2020
2012,Schaumburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03257,1800
2012,Schaumburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03257,1480
2012,Schaumburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03257,3275
2012,Statistische Region Hannover,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH032,31385
2012,Statistische Region Hannover,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH032,28555
2012,Statistische Region Hannover,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH032,59945
2012,Celle,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03351,1850
2012,Celle,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03351,1420
2012,Celle,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03351,3270
2012,Cuxhaven,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03352,2125
2012,Cuxhaven,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03352,1995
2012,Cuxhaven,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03352,4125
2012,Harburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03353,2495
2012,Harburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03353,2440
2012,Harburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03353,4935
2012,Lüchow-Dannenberg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03354,590
2012,Lüchow-Dannenberg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03354,315
2012,Lüchow-Dannenberg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03354,905
2012,Lüneburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03355,17250
2012,Lüneburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03355,14345
2012,Lüneburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03355,31590
2012,Lüneburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03355,1480
2012,Lüneburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03355,1340
2012,Lüneburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03355,2820
2012,Osterholz,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03356,835
2012,Osterholz,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03356,735
2012,Osterholz,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03356,1575
2012,Rotenburg (Wümme),männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03357,1995
2012,Rotenburg (Wümme),weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03357,1415
2012,Rotenburg (Wümme),insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03357,3410
2012,Heidekreis,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03358,1535
2012,Heidekreis,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03358,1220
2012,Heidekreis,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03358,2745
2012,Stade,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03359,2695
2012,Stade,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03359,1900
2012,Stade,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03359,4595
2012,Uelzen,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03360,555
2012,Uelzen,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03360,580
2012,Uelzen,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03360,1135
2012,Verden,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03361,1095
2012,Verden,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03361,985
2012,Verden,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03361,2080
2012,Statistische Region Lüneburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH033,17250
2012,Statistische Region Lüneburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH033,14345
2012,Statistische Region Lüneburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH033,31590
2012,"Delmenhorst, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03401,1070
2012,"Delmenhorst, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03401,990
2012,"Delmenhorst, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03401,2060
2012,Emden  Stadt,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03402,830
2012,Emden  Stadt,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03402,495
2012,Emden  Stadt,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03402,1330
2012,"Oldenburg(Oldb), Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03403,1610
2012,"Oldenburg(Oldb), Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03403,1545
2012,"Oldenburg(Oldb), Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03403,3160
2012,"Osnabrück, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03404,3530
2012,"Osnabrück, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03404,2980
2012,"Osnabrück, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03404,6505
2012,"Wilhelmshaven, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03405,1225
2012,"Wilhelmshaven, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03405,620
2012,"Wilhelmshaven, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03405,1850
2012,Ammerland,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03451,1205
2012,Ammerland,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03451,950
2012,Ammerland,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03451,2155
2012,Aurich,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03452,1415
2012,Aurich,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03452,1340
2012,Aurich,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03452,2755
2012,Cloppenburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03453,4410
2012,Cloppenburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03453,1930
2012,Cloppenburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03453,6335
2012,Emsland,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03454,10005
2012,Emsland,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03454,5435
2012,Emsland,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03454,15440
2012,Friesland,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03455,600
2012,Friesland,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03455,580
2012,Friesland,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03455,1180
2012,Grafschaft Bentheim,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03456,7230
2012,Grafschaft Bentheim,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03456,6015
2012,Grafschaft Bentheim,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03456,13245
2012,Leer,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03457,2895
2012,Leer,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03457,2355
2012,Leer,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03457,5255
2012,Oldenburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03458,2070
2012,Oldenburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03458,1435
2012,Oldenburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03458,3500
2012,Osnabrück,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03459,6155
2012,Osnabrück,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03459,4185
2012,Osnabrück,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03459,10335
2012,Vechta,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03460,3145
2012,Vechta,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03460,2210
2012,Vechta,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03460,5350
2012,Wesermarsch,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03461,1035
2012,Wesermarsch,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03461,775
2012,Wesermarsch,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03461,1810
2012,Wittmund,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03462,335
2012,Wittmund,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03462,360
2012,Wittmund,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03462,695
2012,Statistische Region Weser-Ems,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH034,48775
2012,Statistische Region Weser-Ems,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH034,34200
2012,Statistische Region Weser-Ems,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH034,82975
2012,Niedersachsen,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH030,115910
2012,Niedersachsen,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH030,93930
2012,Niedersachsen,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH030,209840
2011,"Braunschweig, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03101,3410
2011,"Braunschweig, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03101,3380
2011,"Braunschweig, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03101,6795
2011,"Salzgitter, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03102,1065
2011,"Salzgitter, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03102,990
2011,"Salzgitter, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03102,2050
2011,"Wolfsburg, Stadt",männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03103,4075
2011,"Wolfsburg, Stadt",weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03103,3330
2011,"Wolfsburg, Stadt",insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03103,7400
2011,Gifhorn,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03151,1535
2011,Gifhorn,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03151,1475
2011,Gifhorn,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03151,3010
2011,Goslar,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03153,1205
2011,Goslar,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03153,1005
2011,Goslar,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03153,2215
2011,Helmstedt,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03154,760
2011,Helmstedt,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03154,640
2011,Helmstedt,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03154,1400
2011,Northeim,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03155,870
2011,Northeim,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03155,890
2011,Northeim,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03155,1760
2011,Peine,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03157,795
2011,Peine,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03157,810
2011,Peine,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03157,1605
2011,Wolfenbüttel,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03158,865
2011,Wolfenbüttel,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03158,810
2011,Wolfenbüttel,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03158,1670
2011,Göttingen,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03159,2530
2011,Göttingen,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03159,2625
2011,Göttingen,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03159,5155
2011,Statistische Region Braunschweig,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH031,17105
2011,Statistische Region Braunschweig,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH031,15955
2011,Statistische Region Braunschweig,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH031,33060
2011,Hannover  Region,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03241,19520
2011,Hannover  Region,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03241,18605
2011,Hannover  Region,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03241,38120
2011,Diepholz,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03251,1660
2011,Diepholz,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03251,1545
2011,Diepholz,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03251,3200
2011,Hameln-Pyrmont,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03252,1740
2011,Hameln-Pyrmont,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03252,1535
2011,Hameln-Pyrmont,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03252,3275
2011,Hildesheim,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03254,2335
2011,Hildesheim,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03254,2335
2011,Hildesheim,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03254,4665
2011,Holzminden,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03255,455
2011,Holzminden,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03255,435
2011,Holzminden,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03255,890
2011,Nienburg (Weser),männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03256,1090
2011,Nienburg (Weser),weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03256,770
2011,Nienburg (Weser),insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03256,1855
2011,Schaumburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03257,1675
2011,Schaumburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03257,1395
2011,Schaumburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03257,3070
2011,Statistische Region Hannover,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH032,28460
2011,Statistische Region Hannover,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH032,26620
2011,Statistische Region Hannover,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH032,55080
2011,Celle,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03351,1695
2011,Celle,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03351,1340
2011,Celle,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03351,3035
2011,Cuxhaven,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03352,2110
2011,Cuxhaven,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03352,1950
2011,Cuxhaven,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03352,4060
2011,Harburg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03353,2450
2011,Harburg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03353,2360
2011,Harburg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03353,4810
2011,Lüchow-Dannenberg,männlich,kein Aufenthaltstitel erforderlich,Anzahl,RH03354,510
2011,Lüchow-Dannenberg,weiblich,kein Aufenthaltstitel erforderlich,Anzahl,RH03354,275
2011,Lüchow-Dannenberg,insgesamt,kein Aufenthaltstitel erforderlich,Anzahl,RH03354,785
