Year,Gebietseinheit,Nationalität,Units,GeoCode,Value
2018,Salzgitter  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03102,7806
2018,Wolfsburg  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03103,4444
2018,Gifhorn,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03151,3948
2018,Goslar,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03153,4238
2018,Helmstedt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03154,2267
2018,Northeim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03155,3382
2018,Peine,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03157,4025
2018,Wolfenbüttel,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03158,2908
2018,Göttingen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03159,8234
2018,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K031,47043
2018,Hannover  Region,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03241,61389
2018,dav. Hannover  Lhst.,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03241001,35051
2018,Diepholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03251,6312
2018,Hameln-Pyrmont,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03252,6518
2018,Hildesheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03254,8794
2018,Holzminden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03255,1785
2018,Nienburg (Weser),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03256,4083
2018,Schaumburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03257,5488
2018,Statistische Region Hannover,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K032,94369
2018,Celle,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03351,5635
2018,Cuxhaven,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03352,4504
2018,Harburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03353,5505
2018,Lüchow-Dannenberg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03354,768
2018,Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03355,5175
2018,Osterholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03356,2236
2018,Rotenburg (Wümme),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03357,3111
2018,Heidekreis,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03358,3106
2018,Stade,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03359,6283
2018,Uelzen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03360,1782
2018,Verden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03361,3600
2018,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K033,41705
2018,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03401,5433
2018,Emden  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03402,1969
2018,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03403,7033
2018,Osnabrück  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03404,8164
2018,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03405,3986
2018,Ammerland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03451,2773
2018,Aurich,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03452,3789
2018,Cloppenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03453,3511
2018,Emsland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03454,6228
2018,Friesland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03455,2080
2018,Grafschaft Bentheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03456,3104
2018,Leer,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03457,3799
2018,Oldenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03458,3003
2018,Osnabrück,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03459,5149
2018,Vechta,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03460,4311
2018,Wesermarsch,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03461,2492
2018,Wittmund,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K03462,860
2018,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K034,67684
2018,Niedersachsen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,K030,250801
2014,Braunschweig  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4390
2014,Salzgitter  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3168
2014,Wolfsburg  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2657
2014,Gifhorn,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2310
2014,Göttingen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4237
2014,Goslar,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2286
2014,Helmstedt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1286
2014,Northeim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2297
2014,Osterode,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1060
2014,Peine,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2223
2014,Wolfenbüttel,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1916
2014,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,27830
2014,Hannover  Region,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,47667
2014,dav. Hannover  Lhst.,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,31111
2014,dav. Hannover  Umland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,16556
2014,Diepholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3234
2014,Hameln-Pyrmont,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4030
2014,Hildesheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,5589
2014,Holzminden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,923
2014,Nienburg (Weser),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1990
2014,Schaumburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3128
2014,Statistische Region Hannover,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,66561
2014,Celle,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3215
2014,Cuxhaven,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2907
2014,Harburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3755
2014,Lüchow-Dannenberg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,634
2014,Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2948
2014,Osterholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1554
2014,Rotenburg (Wümme),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1666
2014,Heidekreis,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2269
2014,Stade,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3211
2014,Uelzen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1107
2014,Verden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2365
2014,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,25631
2014,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3523
2014,Emden  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,953
2014,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4117
2014,Osnabrück  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,6374
2014,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1704
2014,Ammerland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1299
2014,Aurich,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2273
2014,Cloppenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2094
2014,Emsland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3184
2014,Friesland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1104
2014,Grafschaft Bentheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2243
2014,Leer,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1927
2014,Oldenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1673
2014,Osnabrück,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3353
2014,Vechta,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2475
2014,Wesermarsch,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1570
2014,Wittmund,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,604
2014,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,40470
2014,Niedersachsen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,160492
2012,Braunschweig  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4209
2012,Salzgitter  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2518
2012,Wolfsburg  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1972
2012,Gifhorn,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1751
2012,Göttingen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3756
2012,Goslar,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1866
2012,Helmstedt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,933
2012,Northeim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1924
2012,Osterode,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,870
2012,Peine,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1605
2012,Wolfenbüttel,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1427
2012,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,22831
2012,Hannover  Region,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,40167
2012,dav. Hannover  Lhst.,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,27217
2012,dav. Hannover  Umland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,12950
2012,Diepholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2429
2012,Hameln-Pyrmont,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3380
2012,Hildesheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4711
2012,Holzminden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,769
2012,Nienburg (Weser),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1548
2012,Schaumburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2711
2012,Statistische Region Hannover,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,55715
2012,Celle,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2600
2012,Cuxhaven,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2227
2012,Harburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2611
2012,Lüchow-Dannenberg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,386
2012,Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2115
2012,Osterholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1064
2012,Rotenburg (Wümme),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1041
2012,Heidekreis,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1664
2012,Stade,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2165
2012,Uelzen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,703
2012,Verden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1988
2012,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,18564
2012,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3102
2012,Emden  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,604
2012,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3555
2012,Osnabrück  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,5037
2012,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1422
2012,Ammerland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,886
2012,Aurich,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1412
2012,Cloppenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1416
2012,Emsland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1910
2012,Friesland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,780
2012,Grafschaft Bentheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1593
2012,Leer,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1228
2012,Oldenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1063
2012,Osnabrück,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2785
2012,Vechta,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1767
2012,Wesermarsch,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1251
2012,Wittmund,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,391
2012,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,30202
2012,Niedersachsen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,127312
2011,Braunschweig  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4331
2011,Salzgitter  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2562
2011,Wolfsburg  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1951
2011,Gifhorn,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1784
2011,Göttingen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3878
2011,Goslar,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1839
2011,Helmstedt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,951
2011,Northeim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1910
2011,Osterode,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,886
2011,Peine,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1694
2011,Wolfenbüttel,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1382
2011,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,23168
2011,Hannover  Region,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,39048
2011,dav. Hannover  Lhst.,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,26468
2011,dav. Hannover  Umland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,12580
2011,Diepholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2246
2011,Hameln-Pyrmont,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3337
2011,Hildesheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4659
2011,Holzminden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,820
2011,Nienburg (Weser),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1512
2011,Schaumburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2569
2011,Statistische Region Hannover,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,54191
2011,Celle,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2567
2011,Cuxhaven,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2198
2011,Harburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2623
2011,Lüchow-Dannenberg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,381
2011,Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2055
2011,Osterholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1106
2011,Rotenburg (Wümme),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1035
2011,Heidekreis,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1616
2011,Stade,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2057
2011,Uelzen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,708
2011,Verden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1937
2011,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,18283
2011,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3000
2011,Emden  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,585
2011,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3408
2011,Osnabrück  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4869
2011,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1416
2011,Ammerland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,828
2011,Aurich,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1500
2011,Cloppenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1265
2011,Emsland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1754
2011,Friesland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,883
2011,Grafschaft Bentheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1494
2011,Leer,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1238
2011,Oldenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,946
2011,Osnabrück,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2698
2011,Vechta,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1621
2011,Wesermarsch,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1333
2011,Wittmund,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,374
2011,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,29212
2011,Niedersachsen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,124854
2010,Braunschweig  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4634
2010,Salzgitter  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2844
2010,Wolfsburg  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2197
2010,Gifhorn,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1981
2010,Göttingen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4130
2010,Goslar,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1895
2010,Helmstedt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1029
2010,Northeim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2031
2010,Osterode,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,927
2010,Peine,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1791
2010,Wolfenbüttel,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1389
2010,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,24848
2010,Hannover  Region,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,39236
2010,dav. Hannover  Lhst.,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,26508
2010,dav. Hannover  Umland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,12728
2010,Diepholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2284
2010,Hameln-Pyrmont,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3390
2010,Hildesheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4771
2010,Holzminden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,842
2010,Nienburg (Weser),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1552
2010,Schaumburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2663
2010,Statistische Region Hannover,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,54738
2010,Celle,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2696
2010,Cuxhaven,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2277
2010,Harburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2601
2010,Lüchow-Dannenberg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,369
2010,Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2034
2010,Osterholz,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1139
2010,Rotenburg (Wümme),Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1130
2010,Heidekreis,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1614
2010,Stade,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2113
2010,Uelzen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,728
2010,Verden,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1873
2010,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,18574
2010,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3068
2010,Emden  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,628
2010,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3413
2010,Osnabrück  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4971
2010,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1493
2010,Ammerland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,826
2010,Aurich,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1592
2010,Cloppenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1409
2010,Emsland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1599
2010,Friesland,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,889
2010,Grafschaft Bentheim,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1572
2010,Leer,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1280
2010,Oldenburg,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1013
2010,Osnabrück,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2864
2010,Vechta,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1622
2010,Wesermarsch,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1398
2010,Wittmund,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,378
2010,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,30015
2010,Niedersachsen,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,128175
2019,Braunschweig  Stadt,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03101,85
2019,Salzgitter  Stadt,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03102,151
2019,Wolfsburg  Stadt,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03103,80
2019,Gifhorn,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03151,60
2019,Goslar,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03153,102
2019,Helmstedt,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03154,84
2019,Northeim,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03155,81
2019,Peine,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03157,84
2019,Wolfenbüttel,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03158,76
2019,Göttingen,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03159,79
2019,Statistische Region Braunschweig,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K031,85
2019,Hannover  Region,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03241,118
2019,dav. Hannover  Lhst.,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03241001,148
2019,dav. Hannover  Umland,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03241999,91
2019,Diepholz,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03251,70
2019,Hameln-Pyrmont,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03252,108
2019,Hildesheim,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03254,91
2019,Holzminden,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03255,90
2019,Nienburg (Weser),Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03256,91
2019,Schaumburg,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03257,85
2019,Statistische Region Hannover,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K032,104
2019,Celle,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03351,98
2019,Cuxhaven,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03352,72
2019,Harburg,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03353,57
2019,Lüchow-Dannenberg,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03354,92
