Year,Gebietseinheit,Nationalität,Units,GeoCode,Value
2013,Osterholz,Ausländerinnen und Ausländer,Anzahl,K03356,3.0
2013,Rotenburg (Wümme),Ausländerinnen und Ausländer,Anzahl,K03357,4.0
2013,Heidekreis,Ausländerinnen und Ausländer,Anzahl,K03358,22.0
2013,Stade,Ausländerinnen und Ausländer,Anzahl,K03359,10.0
2013,Uelzen,Ausländerinnen und Ausländer,Anzahl,K03360,3.0
2013,Verden,Ausländerinnen und Ausländer,Anzahl,K03361,8.0
2013,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Anzahl,K033,81.0
2013,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Anzahl,K03401,16.0
2013,Emden  Stadt,Ausländerinnen und Ausländer,Anzahl,K03402,3.0
2013,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Anzahl,K03403,18.0
2013,Osnabrück  Stadt,Ausländerinnen und Ausländer,Anzahl,K03404,18.0
2013,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Anzahl,K03405,9.0
2013,Ammerland,Ausländerinnen und Ausländer,Anzahl,K03451,1.0
2013,Aurich,Ausländerinnen und Ausländer,Anzahl,K03452,14.0
2013,Cloppenburg,Ausländerinnen und Ausländer,Anzahl,K03453,10.0
2013,Emsland,Ausländerinnen und Ausländer,Anzahl,K03454,22.0
2013,Friesland,Ausländerinnen und Ausländer,Anzahl,K03455,4.0
2013,Grafschaft Bentheim,Ausländerinnen und Ausländer,Anzahl,K03456,28.0
2013,Leer,Ausländerinnen und Ausländer,Anzahl,K03457,10.0
2013,Oldenburg,Ausländerinnen und Ausländer,Anzahl,K03458,7.0
2013,Osnabrück,Ausländerinnen und Ausländer,Anzahl,K03459,38.0
2013,Vechta,Ausländerinnen und Ausländer,Anzahl,K03460,26.0
2013,Wesermarsch,Ausländerinnen und Ausländer,Anzahl,K03461,6.0
2013,Wittmund,Ausländerinnen und Ausländer,Anzahl,K03462,
2013,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Anzahl,K034,230.0
2013,Niedersachsen,Ausländerinnen und Ausländer,Anzahl,K030,649.0
2014,Braunschweig  Stadt,Deutsche,Anzahl,K03101,115.0
2014,Salzgitter  Stadt,Deutsche,Anzahl,K03102,27.0
2014,Wolfsburg  Stadt,Deutsche,Anzahl,K03103,47.0
2014,Gifhorn,Deutsche,Anzahl,K03151,54.0
2014,Goslar,Deutsche,Anzahl,K03153,92.0
2014,Helmstedt,Deutsche,Anzahl,K03154,39.0
2014,Northeim,Deutsche,Anzahl,K03155,66.0
2014,Peine,Deutsche,Anzahl,K03157,41.0
2014,Wolfenbüttel,Deutsche,Anzahl,K03158,34.0
2014,Göttingen,Deutsche,Anzahl,K03159,86.0
2014,Statistische Region Braunschweig,Deutsche,Anzahl,K031,644.0
2014,Hannover  Region,Deutsche,Anzahl,K03241,387.0
2014,dav. Hannover  Lhst.,Deutsche,Anzahl,K03241001,201.0
2014,dav. Hannover  Umland,Deutsche,Anzahl,K03241999,186.0
2014,Diepholz,Deutsche,Anzahl,K03251,53.0
2014,Hameln-Pyrmont,Deutsche,Anzahl,K03252,78.0
2014,Hildesheim,Deutsche,Anzahl,K03254,157.0
2014,Holzminden,Deutsche,Anzahl,K03255,48.0
2014,Nienburg (Weser),Deutsche,Anzahl,K03256,95.0
2014,Schaumburg,Deutsche,Anzahl,K03257,31.0
2014,Statistische Region Hannover,Deutsche,Anzahl,K032,849.0
2014,Celle,Deutsche,Anzahl,K03351,81.0
2014,Cuxhaven,Deutsche,Anzahl,K03352,122.0
2014,Harburg,Deutsche,Anzahl,K03353,61.0
2014,Lüchow-Dannenberg,Deutsche,Anzahl,K03354,34.0
2014,Lüneburg,Deutsche,Anzahl,K03355,67.0
2014,Osterholz,Deutsche,Anzahl,K03356,59.0
2014,Rotenburg (Wümme),Deutsche,Anzahl,K03357,91.0
2014,Heidekreis,Deutsche,Anzahl,K03358,82.0
2014,Stade,Deutsche,Anzahl,K03359,73.0
2014,Uelzen,Deutsche,Anzahl,K03360,41.0
2014,Verden,Deutsche,Anzahl,K03361,38.0
2014,Statistische Region Lüneburg,Deutsche,Anzahl,K033,749.0
2014,Delmenhorst  Stadt,Deutsche,Anzahl,K03401,39.0
2014,Emden  Stadt,Deutsche,Anzahl,K03402,56.0
2014,Oldenburg(Oldb)  Stadt,Deutsche,Anzahl,K03403,83.0
2014,Osnabrück  Stadt,Deutsche,Anzahl,K03404,76.0
2014,Wilhelmshaven  Stadt,Deutsche,Anzahl,K03405,26.0
2014,Ammerland,Deutsche,Anzahl,K03451,45.0
2014,Aurich,Deutsche,Anzahl,K03452,187.0
2014,Cloppenburg,Deutsche,Anzahl,K03453,78.0
2014,Emsland,Deutsche,Anzahl,K03454,183.0
2014,Friesland,Deutsche,Anzahl,K03455,38.0
2014,Grafschaft Bentheim,Deutsche,Anzahl,K03456,67.0
2014,Leer,Deutsche,Anzahl,K03457,115.0
2014,Oldenburg,Deutsche,Anzahl,K03458,54.0
2014,Osnabrück,Deutsche,Anzahl,K03459,151.0
2014,Vechta,Deutsche,Anzahl,K03460,75.0
2014,Wesermarsch,Deutsche,Anzahl,K03461,45.0
2014,Wittmund,Deutsche,Anzahl,K03462,26.0
2014,Statistische Region Weser-Ems,Deutsche,Anzahl,K034,1344.0
2014,Niedersachsen,Deutsche,Anzahl,K030,3586.0
2014,Braunschweig  Stadt,Ausländerinnen und Ausländer,Anzahl,K03101,25.0
2014,Salzgitter  Stadt,Ausländerinnen und Ausländer,Anzahl,K03102,16.0
2014,Wolfsburg  Stadt,Ausländerinnen und Ausländer,Anzahl,K03103,10.0
2014,Gifhorn,Ausländerinnen und Ausländer,Anzahl,K03151,6.0
2014,Goslar,Ausländerinnen und Ausländer,Anzahl,K03153,13.0
2014,Helmstedt,Ausländerinnen und Ausländer,Anzahl,K03154,6.0
2014,Northeim,Ausländerinnen und Ausländer,Anzahl,K03155,20.0
2014,Peine,Ausländerinnen und Ausländer,Anzahl,K03157,11.0
2014,Wolfenbüttel,Ausländerinnen und Ausländer,Anzahl,K03158,11.0
2014,Göttingen,Ausländerinnen und Ausländer,Anzahl,K03159,21.0
2014,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Anzahl,K031,140.0
2014,Hannover  Region,Ausländerinnen und Ausländer,Anzahl,K03241,131.0
2014,dav. Hannover  Lhst.,Ausländerinnen und Ausländer,Anzahl,K03241001,74.0
2014,dav. Hannover  Umland,Ausländerinnen und Ausländer,Anzahl,K03241999,57.0
2014,Diepholz,Ausländerinnen und Ausländer,Anzahl,K03251,9.0
2014,Hameln-Pyrmont,Ausländerinnen und Ausländer,Anzahl,K03252,10.0
2014,Hildesheim,Ausländerinnen und Ausländer,Anzahl,K03254,23.0
2014,Holzminden,Ausländerinnen und Ausländer,Anzahl,K03255,3.0
2014,Nienburg (Weser),Ausländerinnen und Ausländer,Anzahl,K03256,24.0
2014,Schaumburg,Ausländerinnen und Ausländer,Anzahl,K03257,1.0
2014,Statistische Region Hannover,Ausländerinnen und Ausländer,Anzahl,K032,201.0
2014,Celle,Ausländerinnen und Ausländer,Anzahl,K03351,11.0
2014,Cuxhaven,Ausländerinnen und Ausländer,Anzahl,K03352,16.0
2014,Harburg,Ausländerinnen und Ausländer,Anzahl,K03353,11.0
2014,Lüchow-Dannenberg,Ausländerinnen und Ausländer,Anzahl,K03354,6.0
2014,Lüneburg,Ausländerinnen und Ausländer,Anzahl,K03355,5.0
2014,Osterholz,Ausländerinnen und Ausländer,Anzahl,K03356,7.0
2014,Rotenburg (Wümme),Ausländerinnen und Ausländer,Anzahl,K03357,6.0
2014,Heidekreis,Ausländerinnen und Ausländer,Anzahl,K03358,12.0
2014,Stade,Ausländerinnen und Ausländer,Anzahl,K03359,14.0
2014,Uelzen,Ausländerinnen und Ausländer,Anzahl,K03360,3.0
2014,Verden,Ausländerinnen und Ausländer,Anzahl,K03361,16.0
2014,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Anzahl,K033,107.0
2014,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Anzahl,K03401,13.0
2014,Emden  Stadt,Ausländerinnen und Ausländer,Anzahl,K03402,6.0
2014,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Anzahl,K03403,9.0
2014,Osnabrück  Stadt,Ausländerinnen und Ausländer,Anzahl,K03404,19.0
2014,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Anzahl,K03405,5.0
2014,Ammerland,Ausländerinnen und Ausländer,Anzahl,K03451,3.0
2014,Aurich,Ausländerinnen und Ausländer,Anzahl,K03452,10.0
2014,Cloppenburg,Ausländerinnen und Ausländer,Anzahl,K03453,16.0
2014,Emsland,Ausländerinnen und Ausländer,Anzahl,K03454,25.0
2014,Friesland,Ausländerinnen und Ausländer,Anzahl,K03455,1.0
2014,Grafschaft Bentheim,Ausländerinnen und Ausländer,Anzahl,K03456,22.0
2014,Leer,Ausländerinnen und Ausländer,Anzahl,K03457,12.0
2014,Oldenburg,Ausländerinnen und Ausländer,Anzahl,K03458,5.0
2014,Osnabrück,Ausländerinnen und Ausländer,Anzahl,K03459,29.0
2014,Vechta,Ausländerinnen und Ausländer,Anzahl,K03460,31.0
2014,Wesermarsch,Ausländerinnen und Ausländer,Anzahl,K03461,4.0
2014,Wittmund,Ausländerinnen und Ausländer,Anzahl,K03462,1.0
2014,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Anzahl,K034,211.0
2014,Niedersachsen,Ausländerinnen und Ausländer,Anzahl,K030,659.0
2015,Braunschweig  Stadt,Deutsche,Anzahl,K03101,106.0
2015,Salzgitter  Stadt,Deutsche,Anzahl,K03102,30.0
2015,Wolfsburg  Stadt,Deutsche,Anzahl,K03103,35.0
2015,Gifhorn,Deutsche,Anzahl,K03151,59.0
2015,Goslar,Deutsche,Anzahl,K03153,45.0
2015,Helmstedt,Deutsche,Anzahl,K03154,63.0
2015,Northeim,Deutsche,Anzahl,K03155,53.0
2015,Peine,Deutsche,Anzahl,K03157,49.0
2015,Wolfenbüttel,Deutsche,Anzahl,K03158,58.0
2015,Göttingen,Deutsche,Anzahl,K03159,89.0
2015,Statistische Region Braunschweig,Deutsche,Anzahl,K031,587.0
2015,Hannover  Region,Deutsche,Anzahl,K03241,397.0
2015,dav. Hannover  Lhst.,Deutsche,Anzahl,K03241001,205.0
2015,dav. Hannover  Umland,Deutsche,Anzahl,K03241999,192.0
2015,Diepholz,Deutsche,Anzahl,K03251,60.0
2015,Hameln-Pyrmont,Deutsche,Anzahl,K03252,67.0
2015,Hildesheim,Deutsche,Anzahl,K03254,191.0
2015,Holzminden,Deutsche,Anzahl,K03255,51.0
2015,Nienburg (Weser),Deutsche,Anzahl,K03256,60.0
2015,Schaumburg,Deutsche,Anzahl,K03257,36.0
2015,Statistische Region Hannover,Deutsche,Anzahl,K032,862.0
2015,Celle,Deutsche,Anzahl,K03351,86.0
2015,Cuxhaven,Deutsche,Anzahl,K03352,66.0
2015,Harburg,Deutsche,Anzahl,K03353,53.0
2015,Lüchow-Dannenberg,Deutsche,Anzahl,K03354,35.0
2015,Lüneburg,Deutsche,Anzahl,K03355,56.0
2015,Osterholz,Deutsche,Anzahl,K03356,35.0
2015,Rotenburg (Wümme),Deutsche,Anzahl,K03357,98.0
2015,Heidekreis,Deutsche,Anzahl,K03358,95.0
2015,Stade,Deutsche,Anzahl,K03359,74.0
2015,Uelzen,Deutsche,Anzahl,K03360,29.0
2015,Verden,Deutsche,Anzahl,K03361,54.0
2015,Statistische Region Lüneburg,Deutsche,Anzahl,K033,681.0
2015,Delmenhorst  Stadt,Deutsche,Anzahl,K03401,30.0
2015,Emden  Stadt,Deutsche,Anzahl,K03402,42.0
2015,Oldenburg(Oldb)  Stadt,Deutsche,Anzahl,K03403,100.0
2015,Osnabrück  Stadt,Deutsche,Anzahl,K03404,109.0
2015,Wilhelmshaven  Stadt,Deutsche,Anzahl,K03405,25.0
2015,Ammerland,Deutsche,Anzahl,K03451,53.0
2015,Aurich,Deutsche,Anzahl,K03452,152.0
2015,Cloppenburg,Deutsche,Anzahl,K03453,79.0
2015,Emsland,Deutsche,Anzahl,K03454,176.0
2015,Friesland,Deutsche,Anzahl,K03455,36.0
2015,Grafschaft Bentheim,Deutsche,Anzahl,K03456,91.0
2015,Leer,Deutsche,Anzahl,K03457,138.0
2015,Oldenburg,Deutsche,Anzahl,K03458,41.0
2015,Osnabrück,Deutsche,Anzahl,K03459,160.0
2015,Vechta,Deutsche,Anzahl,K03460,88.0
2015,Wesermarsch,Deutsche,Anzahl,K03461,52.0
2015,Wittmund,Deutsche,Anzahl,K03462,34.0
2015,Statistische Region Weser-Ems,Deutsche,Anzahl,K034,1406.0
2015,Niedersachsen,Deutsche,Anzahl,K030,3536.0
2015,Braunschweig  Stadt,Ausländerinnen und Ausländer,Anzahl,K03101,24.0
2015,Salzgitter  Stadt,Ausländerinnen und Ausländer,Anzahl,K03102,19.0
2015,Wolfsburg  Stadt,Ausländerinnen und Ausländer,Anzahl,K03103,6.0
2015,Gifhorn,Ausländerinnen und Ausländer,Anzahl,K03151,7.0
2015,Goslar,Ausländerinnen und Ausländer,Anzahl,K03153,9.0
2015,Helmstedt,Ausländerinnen und Ausländer,Anzahl,K03154,10.0
2015,Northeim,Ausländerinnen und Ausländer,Anzahl,K03155,18.0
2015,Peine,Ausländerinnen und Ausländer,Anzahl,K03157,22.0
2015,Wolfenbüttel,Ausländerinnen und Ausländer,Anzahl,K03158,7.0
2015,Göttingen,Ausländerinnen und Ausländer,Anzahl,K03159,36.0
2015,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Anzahl,K031,158.0
2015,Hannover  Region,Ausländerinnen und Ausländer,Anzahl,K03241,139.0
2015,dav. Hannover  Lhst.,Ausländerinnen und Ausländer,Anzahl,K03241001,72.0
2015,dav. Hannover  Umland,Ausländerinnen und Ausländer,Anzahl,K03241999,67.0
2015,Diepholz,Ausländerinnen und Ausländer,Anzahl,K03251,11.0
2015,Hameln-Pyrmont,Ausländerinnen und Ausländer,Anzahl,K03252,21.0
2015,Hildesheim,Ausländerinnen und Ausländer,Anzahl,K03254,25.0
2015,Holzminden,Ausländerinnen und Ausländer,Anzahl,K03255,6.0
2015,Nienburg (Weser),Ausländerinnen und Ausländer,Anzahl,K03256,19.0
2015,Schaumburg,Ausländerinnen und Ausländer,Anzahl,K03257,18.0
2015,Statistische Region Hannover,Ausländerinnen und Ausländer,Anzahl,K032,239.0
2015,Celle,Ausländerinnen und Ausländer,Anzahl,K03351,9.0
2015,Cuxhaven,Ausländerinnen und Ausländer,Anzahl,K03352,17.0
2015,Harburg,Ausländerinnen und Ausländer,Anzahl,K03353,7.0
2015,Lüchow-Dannenberg,Ausländerinnen und Ausländer,Anzahl,K03354,2.0
2015,Lüneburg,Ausländerinnen und Ausländer,Anzahl,K03355,7.0
2015,Osterholz,Ausländerinnen und Ausländer,Anzahl,K03356,4.0
2015,Rotenburg (Wümme),Ausländerinnen und Ausländer,Anzahl,K03357,9.0
2015,Heidekreis,Ausländerinnen und Ausländer,Anzahl,K03358,15.0
2015,Stade,Ausländerinnen und Ausländer,Anzahl,K03359,28.0
2015,Uelzen,Ausländerinnen und Ausländer,Anzahl,K03360,5.0
2015,Verden,Ausländerinnen und Ausländer,Anzahl,K03361,21.0
2015,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Anzahl,K033,124.0
2015,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Anzahl,K03401,28.0
2015,Emden  Stadt,Ausländerinnen und Ausländer,Anzahl,K03402,9.0
2015,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Anzahl,K03403,15.0
2015,Osnabrück  Stadt,Ausländerinnen und Ausländer,Anzahl,K03404,21.0
2015,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Anzahl,K03405,2.0
2015,Ammerland,Ausländerinnen und Ausländer,Anzahl,K03451,2.0
2015,Aurich,Ausländerinnen und Ausländer,Anzahl,K03452,7.0
2015,Cloppenburg,Ausländerinnen und Ausländer,Anzahl,K03453,7.0
2015,Emsland,Ausländerinnen und Ausländer,Anzahl,K03454,35.0
2015,Friesland,Ausländerinnen und Ausländer,Anzahl,K03455,10.0
2015,Grafschaft Bentheim,Ausländerinnen und Ausländer,Anzahl,K03456,31.0
2015,Leer,Ausländerinnen und Ausländer,Anzahl,K03457,17.0
2015,Oldenburg,Ausländerinnen und Ausländer,Anzahl,K03458,8.0
2015,Osnabrück,Ausländerinnen und Ausländer,Anzahl,K03459,52.0
2015,Vechta,Ausländerinnen und Ausländer,Anzahl,K03460,24.0
2015,Wesermarsch,Ausländerinnen und Ausländer,Anzahl,K03461,8.0
2015,Wittmund,Ausländerinnen und Ausländer,Anzahl,K03462,6.0
2015,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Anzahl,K034,282.0
2015,Niedersachsen,Ausländerinnen und Ausländer,Anzahl,K030,803.0
2016,Braunschweig  Stadt,Deutsche,Anzahl,K03101,120.0
2016,Salzgitter  Stadt,Deutsche,Anzahl,K03102,33.0
2016,Wolfsburg  Stadt,Deutsche,Anzahl,K03103,37.0
2016,Gifhorn,Deutsche,Anzahl,K03151,73.0
2016,Goslar,Deutsche,Anzahl,K03153,59.0
2016,Helmstedt,Deutsche,Anzahl,K03154,40.0
2016,Northeim,Deutsche,Anzahl,K03155,45.0
2016,Peine,Deutsche,Anzahl,K03157,40.0
2016,Wolfenbüttel,Deutsche,Anzahl,K03158,34.0
2016,Göttingen,Deutsche,Anzahl,K03159,100.0
2016,Statistische Region Braunschweig,Deutsche,Anzahl,K031,581.0
2016,Hannover  Region,Deutsche,Anzahl,K03241,374.0
2016,dav. Hannover  Lhst.,Deutsche,Anzahl,K03241001,163.0
2016,dav. Hannover  Umland,Deutsche,Anzahl,K03241999,211.0
2016,Diepholz,Deutsche,Anzahl,K03251,68.0
2016,Hameln-Pyrmont,Deutsche,Anzahl,K03252,45.0
2016,Hildesheim,Deutsche,Anzahl,K03254,147.0
2016,Holzminden,Deutsche,Anzahl,K03255,21.0
2016,Nienburg (Weser),Deutsche,Anzahl,K03256,46.0
2016,Schaumburg,Deutsche,Anzahl,K03257,57.0
2016,Statistische Region Hannover,Deutsche,Anzahl,K032,758.0
2016,Celle,Deutsche,Anzahl,K03351,74.0
2016,Cuxhaven,Deutsche,Anzahl,K03352,115.0
2016,Harburg,Deutsche,Anzahl,K03353,60.0
2016,Lüchow-Dannenberg,Deutsche,Anzahl,K03354,25.0
2016,Lüneburg,Deutsche,Anzahl,K03355,64.0
2016,Osterholz,Deutsche,Anzahl,K03356,29.0
2016,Rotenburg (Wümme),Deutsche,Anzahl,K03357,89.0
2016,Heidekreis,Deutsche,Anzahl,K03358,98.0
2016,Stade,Deutsche,Anzahl,K03359,105.0
2016,Uelzen,Deutsche,Anzahl,K03360,39.0
2016,Verden,Deutsche,Anzahl,K03361,48.0
2016,Statistische Region Lüneburg,Deutsche,Anzahl,K033,746.0
2016,Delmenhorst  Stadt,Deutsche,Anzahl,K03401,36.0
2016,Emden  Stadt,Deutsche,Anzahl,K03402,34.0
2016,Oldenburg(Oldb)  Stadt,Deutsche,Anzahl,K03403,87.0
2016,Osnabrück  Stadt,Deutsche,Anzahl,K03404,88.0
2016,Wilhelmshaven  Stadt,Deutsche,Anzahl,K03405,
2016,Ammerland,Deutsche,Anzahl,K03451,46.0
2016,Aurich,Deutsche,Anzahl,K03452,162.0
2016,Cloppenburg,Deutsche,Anzahl,K03453,72.0
2016,Emsland,Deutsche,Anzahl,K03454,206.0
2016,Friesland,Deutsche,Anzahl,K03455,39.0
2016,Grafschaft Bentheim,Deutsche,Anzahl,K03456,77.0
2016,Leer,Deutsche,Anzahl,K03457,132.0
2016,Oldenburg,Deutsche,Anzahl,K03458,64.0
2016,Osnabrück,Deutsche,Anzahl,K03459,133.0
2016,Vechta,Deutsche,Anzahl,K03460,77.0
2016,Wesermarsch,Deutsche,Anzahl,K03461,36.0
2016,Wittmund,Deutsche,Anzahl,K03462,36.0
2016,Statistische Region Weser-Ems,Deutsche,Anzahl,K034,1346.0
2016,Niedersachsen,Deutsche,Anzahl,K030,3431.0
2016,Braunschweig  Stadt,Ausländerinnen und Ausländer,Anzahl,K03101,20.0
2016,Salzgitter  Stadt,Ausländerinnen und Ausländer,Anzahl,K03102,21.0
2016,Wolfsburg  Stadt,Ausländerinnen und Ausländer,Anzahl,K03103,11.0
2016,Gifhorn,Ausländerinnen und Ausländer,Anzahl,K03151,5.0
2016,Goslar,Ausländerinnen und Ausländer,Anzahl,K03153,6.0
2016,Helmstedt,Ausländerinnen und Ausländer,Anzahl,K03154,3.0
2016,Northeim,Ausländerinnen und Ausländer,Anzahl,K03155,17.0
2016,Peine,Ausländerinnen und Ausländer,Anzahl,K03157,13.0
2016,Wolfenbüttel,Ausländerinnen und Ausländer,Anzahl,K03158,11.0
2016,Göttingen,Ausländerinnen und Ausländer,Anzahl,K03159,44.0
2016,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Anzahl,K031,151.0
2016,Hannover  Region,Ausländerinnen und Ausländer,Anzahl,K03241,173.0
2016,dav. Hannover  Lhst.,Ausländerinnen und Ausländer,Anzahl,K03241001,105.0
2016,dav. Hannover  Umland,Ausländerinnen und Ausländer,Anzahl,K03241999,68.0
2016,Diepholz,Ausländerinnen und Ausländer,Anzahl,K03251,13.0
2016,Hameln-Pyrmont,Ausländerinnen und Ausländer,Anzahl,K03252,15.0
2016,Hildesheim,Ausländerinnen und Ausländer,Anzahl,K03254,32.0
2016,Holzminden,Ausländerinnen und Ausländer,Anzahl,K03255,2.0
2016,Nienburg (Weser),Ausländerinnen und Ausländer,Anzahl,K03256,16.0
2016,Schaumburg,Ausländerinnen und Ausländer,Anzahl,K03257,7.0
2016,Statistische Region Hannover,Ausländerinnen und Ausländer,Anzahl,K032,258.0
2016,Celle,Ausländerinnen und Ausländer,Anzahl,K03351,3.0
2016,Cuxhaven,Ausländerinnen und Ausländer,Anzahl,K03352,27.0
2016,Harburg,Ausländerinnen und Ausländer,Anzahl,K03353,10.0
2016,Lüchow-Dannenberg,Ausländerinnen und Ausländer,Anzahl,K03354,9.0
2016,Lüneburg,Ausländerinnen und Ausländer,Anzahl,K03355,8.0
2016,Osterholz,Ausländerinnen und Ausländer,Anzahl,K03356,9.0
2016,Rotenburg (Wümme),Ausländerinnen und Ausländer,Anzahl,K03357,20.0
2016,Heidekreis,Ausländerinnen und Ausländer,Anzahl,K03358,13.0
2016,Stade,Ausländerinnen und Ausländer,Anzahl,K03359,43.0
2016,Uelzen,Ausländerinnen und Ausländer,Anzahl,K03360,6.0
2016,Verden,Ausländerinnen und Ausländer,Anzahl,K03361,14.0
2016,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Anzahl,K033,162.0
2016,Delmenhorst  Stadt,Ausländerinnen und Ausländer,Anzahl,K03401,12.0
2016,Emden  Stadt,Ausländerinnen und Ausländer,Anzahl,K03402,9.0
2016,Oldenburg(Oldb)  Stadt,Ausländerinnen und Ausländer,Anzahl,K03403,13.0
2016,Osnabrück  Stadt,Ausländerinnen und Ausländer,Anzahl,K03404,23.0
2016,Wilhelmshaven  Stadt,Ausländerinnen und Ausländer,Anzahl,K03405,
2016,Ammerland,Ausländerinnen und Ausländer,Anzahl,K03451,4.0
2016,Aurich,Ausländerinnen und Ausländer,Anzahl,K03452,10.0
2016,Cloppenburg,Ausländerinnen und Ausländer,Anzahl,K03453,14.0
2016,Emsland,Ausländerinnen und Ausländer,Anzahl,K03454,68.0
2016,Friesland,Ausländerinnen und Ausländer,Anzahl,K03455,2.0
2016,Grafschaft Bentheim,Ausländerinnen und Ausländer,Anzahl,K03456,20.0
2016,Leer,Ausländerinnen und Ausländer,Anzahl,K03457,18.0
2016,Oldenburg,Ausländerinnen und Ausländer,Anzahl,K03458,10.0
2016,Osnabrück,Ausländerinnen und Ausländer,Anzahl,K03459,34.0
2016,Vechta,Ausländerinnen und Ausländer,Anzahl,K03460,42.0
2016,Wesermarsch,Ausländerinnen und Ausländer,Anzahl,K03461,9.0
2016,Wittmund,Ausländerinnen und Ausländer,Anzahl,K03462,1.0
2016,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Anzahl,K034,289.0
2016,Niedersachsen,Ausländerinnen und Ausländer,Anzahl,K030,860.0
2017,Braunschweig  Stadt,Deutsche,Anzahl,K03101,129.0
2017,Salzgitter  Stadt,Deutsche,Anzahl,K03102,51.0
2017,Wolfsburg  Stadt,Deutsche,Anzahl,K03103,35.0
2017,Gifhorn,Deutsche,Anzahl,K03151,70.0
2017,Goslar,Deutsche,Anzahl,K03153,55.0
2017,Helmstedt,Deutsche,Anzahl,K03154,43.0
2017,Northeim,Deutsche,Anzahl,K03155,46.0
2017,Peine,Deutsche,Anzahl,K03157,35.0
2017,Wolfenbüttel,Deutsche,Anzahl,K03158,41.0
2017,Göttingen,Deutsche,Anzahl,K03159,87.0
2017,Statistische Region Braunschweig,Deutsche,Anzahl,K031,592.0
2017,Hannover  Region,Deutsche,Anzahl,K03241,360.0
2017,dav. Hannover  Lhst.,Deutsche,Anzahl,K03241001,174.0
2017,dav. Hannover  Umland,Deutsche,Anzahl,K03241999,186.0
2017,Diepholz,Deutsche,Anzahl,K03251,66.0
2017,Hameln-Pyrmont,Deutsche,Anzahl,K03252,57.0
2017,Hildesheim,Deutsche,Anzahl,K03254,139.0
2017,Holzminden,Deutsche,Anzahl,K03255,25.0
2017,Nienburg (Weser),Deutsche,Anzahl,K03256,55.0
2017,Schaumburg,Deutsche,Anzahl,K03257,37.0
2017,Statistische Region Hannover,Deutsche,Anzahl,K032,739.0
2017,Celle,Deutsche,Anzahl,K03351,120.0
2017,Cuxhaven,Deutsche,Anzahl,K03352,98.0
2017,Harburg,Deutsche,Anzahl,K03353,75.0
2017,Lüchow-Dannenberg,Deutsche,Anzahl,K03354,34.0
2017,Lüneburg,Deutsche,Anzahl,K03355,87.0
2017,Osterholz,Deutsche,Anzahl,K03356,35.0
2017,Rotenburg (Wümme),Deutsche,Anzahl,K03357,94.0
2017,Heidekreis,Deutsche,Anzahl,K03358,80.0
2017,Stade,Deutsche,Anzahl,K03359,80.0
2017,Uelzen,Deutsche,Anzahl,K03360,38.0
2017,Verden,Deutsche,Anzahl,K03361,34.0
2017,Statistische Region Lüneburg,Deutsche,Anzahl,K033,775.0
2017,Delmenhorst  Stadt,Deutsche,Anzahl,K03401,44.0
2017,Emden  Stadt,Deutsche,Anzahl,K03402,38.0
2017,Oldenburg(Oldb)  Stadt,Deutsche,Anzahl,K03403,89.0
2017,Osnabrück  Stadt,Deutsche,Anzahl,K03404,80.0
2017,Wilhelmshaven  Stadt,Deutsche,Anzahl,K03405,25.0
2017,Ammerland,Deutsche,Anzahl,K03451,64.0
2017,Aurich,Deutsche,Anzahl,K03452,150.0
2017,Cloppenburg,Deutsche,Anzahl,K03453,100.0
2017,Emsland,Deutsche,Anzahl,K03454,191.0
2017,Friesland,Deutsche,Anzahl,K03455,54.0
2017,Grafschaft Bentheim,Deutsche,Anzahl,K03456,68.0
2017,Leer,Deutsche,Anzahl,K03457,136.0
2017,Oldenburg,Deutsche,Anzahl,K03458,57.0
2017,Osnabrück,Deutsche,Anzahl,K03459,157.0
2017,Vechta,Deutsche,Anzahl,K03460,89.0
2017,Wesermarsch,Deutsche,Anzahl,K03461,33.0
2017,Wittmund,Deutsche,Anzahl,K03462,39.0
2017,Statistische Region Weser-Ems,Deutsche,Anzahl,K034,1414.0
2017,Niedersachsen,Deutsche,Anzahl,K030,3520.0
2017,Braunschweig  Stadt,Ausländerinnen und Ausländer,Anzahl,K03101,39.0
