Year,Gebietseinheit,Kinderbetreuung,Units,GeoCode,Value
2015,Stade,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,153.0
2015,Uelzen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,53.0
2015,Verden,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,141.0
2015,Statistische Region Lüneburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,1328.0
2015,"Delmenhorst, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,65.0
2015,Emden  Stadt,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,55.0
2015,"Oldenburg(Oldb), Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,272.0
2015,"Osnabrück, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,252.0
2015,"Wilhelmshaven, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,38.0
2015,Ammerland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,68.0
2015,Aurich,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,68.0
2015,Cloppenburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,159.0
2015,Emsland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,313.0
2015,Friesland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,37.0
2015,Grafschaft Bentheim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,220.0
2015,Leer,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,75.0
2015,Oldenburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,66.0
2015,Osnabrück,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,322.0
2015,Vechta,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,224.0
2015,Wesermarsch,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,59.0
2015,Wittmund,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,18.0
2015,Statistische Region Weser-Ems,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,2311.0
2015,Niedersachsen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K030,8626.0
2014,"Braunschweig, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03101,406.0
2014,"Salzgitter, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03102,79.0
2014,"Wolfsburg, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03103,252.0
2014,Gifhorn,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03151,120.0
2014,Goslar,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03153,71.0
2014,Helmstedt,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03154,38.0
2014,Northeim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03155,95.0
2014,Peine,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03157,98.0
2014,Wolfenbüttel,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03158,58.0
2014,Göttingen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03159,414.0
2014,Statistische Region Braunschweig,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K031,1631.0
2014,Hannover  Region,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,1942.0
2014,"dav. Hannover, Lhst.",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,1289.0
2014,"dav. Hannover, Umland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,653.0
2014,Diepholz,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,160.0
2014,Hameln-Pyrmont,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,151.0
2014,Hildesheim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,299.0
2014,Holzminden,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,43.0
2014,Nienburg (Weser),Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,91.0
2014,Schaumburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,118.0
2014,Statistische Region Hannover,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K032,2804.0
2014,Celle,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03351,140.0
2014,Cuxhaven,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03352,149.0
2014,Harburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03353,220.0
2014,Lüchow-Dannenberg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03354,24.0
2014,Lüneburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03355,183.0
2014,Osterholz,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03356,56.0
2014,Rotenburg (Wümme),Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03357,117.0
2014,Heidekreis,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03358,131.0
2014,Stade,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,119.0
2014,Uelzen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,54.0
2014,Verden,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,142.0
2014,Statistische Region Lüneburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,1335.0
2014,"Delmenhorst, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,71.0
2014,Emden  Stadt,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,39.0
2014,"Oldenburg(Oldb), Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,181.0
2014,"Osnabrück, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,296.0
2014,"Wilhelmshaven, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,30.0
2014,Ammerland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,67.0
2014,Aurich,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,68.0
2014,Cloppenburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,171.0
2014,Emsland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,302.0
2014,Friesland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,43.0
2014,Grafschaft Bentheim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,200.0
2014,Leer,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,97.0
2014,Oldenburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,63.0
2014,Osnabrück,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,361.0
2014,Vechta,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,225.0
2014,Wesermarsch,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,44.0
2014,Wittmund,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,30.0
2014,Statistische Region Weser-Ems,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,2288.0
2014,Niedersachsen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K030,8058.0
2013,"Braunschweig, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03101,329.0
2013,"Salzgitter, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03102,77.0
2013,"Wolfsburg, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03103,257.0
2013,Gifhorn,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03151,78.0
2013,Goslar,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03153,91.0
2013,Helmstedt,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03154,33.0
2013,Northeim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03155,53.0
2013,Peine,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03157,76.0
2013,Wolfenbüttel,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03158,71.0
2013,Göttingen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03159,354.0
2013,Statistische Region Braunschweig,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K031,1419.0
2013,Hannover  Region,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,1545.0
2013,"dav. Hannover, Lhst.",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,1025.0
2013,"dav. Hannover, Umland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,520.0
2013,Diepholz,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,156.0
2013,Hameln-Pyrmont,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,134.0
2013,Hildesheim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,267.0
2013,Holzminden,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,36.0
2013,Nienburg (Weser),Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,100.0
2013,Schaumburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,119.0
2013,Statistische Region Hannover,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K032,2357.0
2013,Celle,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03351,97.0
2013,Cuxhaven,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03352,156.0
2013,Harburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03353,148.0
2013,Lüchow-Dannenberg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03354,20.0
2013,Lüneburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03355,137.0
2013,Osterholz,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03356,50.0
2013,Rotenburg (Wümme),Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03357,75.0
2013,Heidekreis,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03358,108.0
2013,Stade,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,122.0
2013,Uelzen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,32.0
2013,Verden,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,118.0
2013,Statistische Region Lüneburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,1063.0
2013,"Delmenhorst, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,19.0
2013,Emden  Stadt,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,34.0
2013,"Oldenburg(Oldb), Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,149.0
2013,"Osnabrück, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,239.0
2013,"Wilhelmshaven, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,17.0
2013,Ammerland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,53.0
2013,Aurich,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,55.0
2013,Cloppenburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,169.0
2013,Emsland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,266.0
2013,Friesland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,30.0
2013,Grafschaft Bentheim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,171.0
2013,Leer,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,75.0
2013,Oldenburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,64.0
2013,Osnabrück,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,315.0
2013,Vechta,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,169.0
2013,Wesermarsch,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,52.0
2013,Wittmund,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,27.0
2013,Statistische Region Weser-Ems,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,1904.0
2013,Niedersachsen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K030,6743.0
2012,"Braunschweig, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03101,283.0
2012,"Salzgitter, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03102,86.0
2012,"Wolfsburg, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03103,226.0
2012,Gifhorn,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03151,73.0
2012,Goslar,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03153,84.0
2012,Helmstedt,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03154,29.0
2012,Northeim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03155,54.0
2012,Peine,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03157,54.0
2012,Wolfenbüttel,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03158,64.0
2012,Göttingen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03159,386.0
2012,Statistische Region Braunschweig,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K031,1339.0
2012,Hannover  Region,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,1359.0
2012,"dav. Hannover, Lhst.",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,877.0
2012,"dav. Hannover, Umland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,482.0
2012,Diepholz,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,119.0
2012,Hameln-Pyrmont,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,111.0
2012,Hildesheim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,202.0
2012,Holzminden,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,46.0
2012,Nienburg (Weser),Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,74.0
2012,Schaumburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,79.0
2012,Statistische Region Hannover,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K032,1990.0
2012,Celle,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03351,89.0
2012,Cuxhaven,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03352,119.0
2012,Harburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03353,132.0
2012,Lüchow-Dannenberg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03354,22.0
2012,Lüneburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03355,165.0
2012,Osterholz,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03356,41.0
2012,Rotenburg (Wümme),Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03357,84.0
2012,Heidekreis,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03358,109.0
2012,Stade,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,123.0
2012,Uelzen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,47.0
2012,Verden,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,113.0
2012,Statistische Region Lüneburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,1044.0
2012,"Delmenhorst, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,23.0
2012,Emden  Stadt,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,37.0
2012,"Oldenburg(Oldb), Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,166.0
2012,"Osnabrück, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,217.0
2012,"Wilhelmshaven, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,27.0
2012,Ammerland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,44.0
2012,Aurich,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,53.0
2012,Cloppenburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,113.0
2012,Emsland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,249.0
2012,Friesland,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,37.0
2012,Grafschaft Bentheim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,165.0
2012,Leer,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,56.0
2012,Oldenburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,67.0
2012,Osnabrück,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,292.0
2012,Vechta,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,154.0
2012,Wesermarsch,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,51.0
2012,Wittmund,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,15.0
2012,Statistische Region Weser-Ems,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,1766.0
2012,Niedersachsen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K030,6139.0
2022,"Braunschweig, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03101,25.009846396219
2022,"Salzgitter, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03102,26.9702276707531
2022,"Wolfsburg, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03103,25.3846153846154
2022,Gifhorn,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03151,15.1445086705202
2022,Goslar,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03153,10.8324974924774
2022,Helmstedt,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03154,7.94451450189155
2022,Northeim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03155,13.9487179487179
2022,Peine,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03157,13.663535439795
2022,Wolfenbüttel,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03158,9.56439393939394
2022,Göttingen,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03159,20.1111837802485
2022,Statistische Region Braunschweig,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K031,18.1354748603352
2022,Hannover  Region,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241,27.9642466253192
2022,"dav. Hannover, Lhst.",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241001,36.2269823374671
2022,"dav. Hannover, Umland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241999,20.1701524282169
2022,Diepholz,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03251,14.4291754756871
2022,Hameln-Pyrmont,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03252,19.6857670979667
2022,Hildesheim,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03254,21.3035870516185
2022,Holzminden,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03255,14.1732283464567
2022,Nienburg (Weser),Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03256,12.603305785124
2022,Schaumburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03257,15.1191454396056
2022,Statistische Region Hannover,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K032,23.3493682930697
2022,Celle,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03351,11.6083009079118
2022,Cuxhaven,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03352,11.0102843315185
2022,Harburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03353,14.8062015503876
2022,Lüchow-Dannenberg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03354,11.2299465240642
2022,Lüneburg,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03355,12.8395061728395
2022,Osterholz,Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03356,10.3754940711462
