Year,Gebietseinheit,Geschlecht,Kategorie,Units,GeoCode,Value
2019,Hameln-Pyrmont,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03252,1121.0
2019,Hildesheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03254,1578.0
2019,Holzminden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03255,396.0
2019,Nienburg (Weser),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03256,1052.0
2019,Schaumburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03257,968.0
2019,Statistische Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K032,23441.0
2019,Celle,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03351,1169.0
2019,Cuxhaven,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03352,1094.0
2019,Harburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03353,2583.0
2019,Lüchow-Dannenberg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03354,124.0
2019,Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03355,1068.0
2019,Osterholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03356,523.0
2019,Rotenburg (Wümme),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03357,985.0
2019,Heidekreis,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03358,910.0
2019,Stade,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03359,1242.0
2019,Uelzen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03360,359.0
2019,Verden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03361,1272.0
2019,Statistische Region Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K033,11329.0
2019,"Delmenhorst, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03401,520.0
2019,"Emden, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03402,510.0
2019,"Oldenburg (Oldb), Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03403,1624.0
2019,"Osnabrück, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03404,2765.0
2019,"Wilhelmshaven, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03405,503.0
2019,Ammerland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03451,941.0
2019,Aurich,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03452,1149.0
2019,Cloppenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03453,2809.0
2019,Emsland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03454,2670.0
2019,Friesland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03455,314.0
2019,Grafschaft Bentheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03456,1217.0
2019,Leer,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03457,633.0
2019,Oldenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03458,1003.0
2019,Osnabrück,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03459,4319.0
2019,Vechta,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03460,2938.0
2019,Wesermarsch,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03461,507.0
2019,Wittmund,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03462,184.0
2019,Statistische Region Weser-Ems,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K034,24606.0
2019,Niedersachsen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K030,70970.0
2018,"Braunschweig, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03101,2360.0
2018,"Salzgitter, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03102,1015.0
2018,"Wolfsburg, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03103,1411.0
2018,Gifhorn,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03151,696.0
2018,Goslar,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03153,659.0
2018,Helmstedt,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03154,305.0
2018,Northeim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03155,701.0
2018,Peine,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03157,787.0
2018,Wolfenbüttel,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03158,319.0
2018,Göttingen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03159,2021.0
2018,Statistische Region Braunschweig,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K031,10274.0
2018,Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241,14972.0
2018,"dav. Hannover, Lhst.",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241001,9237.0
2018,"dav. Hannover, Umland",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241999,5735.0
2018,Diepholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03251,1326.0
2018,Hameln-Pyrmont,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03252,968.0
2018,Hildesheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03254,1437.0
2018,Holzminden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03255,360.0
2018,Nienburg (Weser),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03256,940.0
2018,Schaumburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03257,901.0
2018,Statistische Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K032,20904.0
2018,Celle,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03351,1000.0
2018,Cuxhaven,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03352,989.0
2018,Harburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03353,2026.0
2018,Lüchow-Dannenberg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03354,134.0
2018,Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03355,963.0
2018,Osterholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03356,433.0
2018,Rotenburg (Wümme),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03357,810.0
2018,Heidekreis,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03358,792.0
2018,Stade,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03359,1039.0
2018,Uelzen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03360,276.0
2018,Verden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03361,1140.0
2018,Statistische Region Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K033,9602.0
2018,"Delmenhorst, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03401,463.0
2018,"Emden, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03402,505.0
2018,"Oldenburg (Oldb), Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03403,1331.0
2018,"Osnabrück, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03404,2326.0
2018,"Wilhelmshaven, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03405,435.0
2018,Ammerland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03451,790.0
2018,Aurich,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03452,986.0
2018,Cloppenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03453,2452.0
2018,Emsland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03454,2510.0
2018,Friesland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03455,262.0
2018,Grafschaft Bentheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03456,1064.0
2018,Leer,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03457,513.0
2018,Oldenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03458,808.0
2018,Osnabrück,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03459,3891.0
2018,Vechta,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03460,2520.0
2018,Wesermarsch,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03461,482.0
2018,Wittmund,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03462,137.0
2018,Statistische Region Weser-Ems,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K034,21475.0
2018,Niedersachsen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K030,62255.0
2017,"Braunschweig, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03101,1997.0
2017,"Salzgitter, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03102,889.0
2017,"Wolfsburg, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03103,1145.0
2017,Gifhorn,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03151,605.0
2017,Goslar,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03153,535.0
2017,Helmstedt,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03154,262.0
2017,Northeim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03155,532.0
2017,Peine,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03157,667.0
2017,Wolfenbüttel,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03158,255.0
2017,Göttingen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03159,1835.0
2017,Statistische Region Braunschweig,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K031,8722.0
2017,Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241,13118.0
2017,"dav. Hannover, Lhst.",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241001,8362.0
2017,"dav. Hannover, Umland",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241999,4756.0
2017,Diepholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03251,1038.0
2017,Hameln-Pyrmont,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03252,765.0
2017,Hildesheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03254,1220.0
2017,Holzminden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03255,295.0
2017,Nienburg (Weser),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03256,713.0
2017,Schaumburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03257,752.0
2017,Statistische Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K032,17901.0
2017,Celle,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03351,873.0
2017,Cuxhaven,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03352,868.0
2017,Harburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03353,1201.0
2017,Lüchow-Dannenberg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03354,108.0
2017,Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03355,708.0
2017,Osterholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03356,346.0
2017,Rotenburg (Wümme),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03357,649.0
2017,Heidekreis,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03358,695.0
2017,Stade,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03359,829.0
2017,Uelzen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03360,222.0
2017,Verden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03361,974.0
2017,Statistische Region Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K033,7473.0
2017,"Delmenhorst, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03401,406.0
2017,"Emden, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03402,387.0
2017,"Oldenburg (Oldb), Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03403,1033.0
2017,"Osnabrück, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03404,2042.0
2017,"Wilhelmshaven, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03405,274.0
2017,Ammerland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03451,669.0
2017,Aurich,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03452,873.0
2017,Cloppenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03453,2014.0
2017,Emsland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03454,2081.0
2017,Friesland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03455,214.0
2017,Grafschaft Bentheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03456,879.0
2017,Leer,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03457,448.0
2017,Oldenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03458,653.0
2017,Osnabrück,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03459,3436.0
2017,Vechta,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03460,2220.0
2017,Wesermarsch,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03461,387.0
2017,Wittmund,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03462,113.0
2017,Statistische Region Weser-Ems,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K034,18129.0
2017,Niedersachsen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K030,52225.0
2016,"Braunschweig, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03101,1616.0
2016,"Salzgitter, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03102,824.0
2016,"Wolfsburg, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03103,1096.0
2016,Gifhorn,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03151,560.0
2016,Goslar,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03153,444.0
2016,Helmstedt,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03154,213.0
2016,Northeim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03155,406.0
2016,Peine,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03157,536.0
2016,Wolfenbüttel,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03158,202.0
2016,Göttingen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03159,1668.0
2016,Statistische Region Braunschweig,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K031,7565.0
2016,Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241,11889.0
2016,"dav. Hannover, Lhst.",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241001,7744.0
2016,"dav. Hannover, Umland",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241999,4145.0
2016,Diepholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03251,817.0
2016,Hameln-Pyrmont,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03252,688.0
2016,Hildesheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03254,1078.0
2016,Holzminden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03255,283.0
2016,Nienburg (Weser),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03256,634.0
2016,Schaumburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03257,653.0
2016,Statistische Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K032,16042.0
2016,Celle,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03351,744.0
2016,Cuxhaven,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03352,735.0
2016,Harburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03353,1046.0
2016,Lüchow-Dannenberg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03354,63.0
2016,Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03355,596.0
2016,Osterholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03356,326.0
2016,Rotenburg (Wümme),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03357,502.0
2016,Heidekreis,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03358,605.0
2016,Stade,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03359,677.0
2016,Uelzen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03360,192.0
2016,Verden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03361,841.0
2016,Statistische Region Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K033,6327.0
2016,"Delmenhorst, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03401,363.0
2016,"Emden, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03402,343.0
2016,"Oldenburg (Oldb), Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03403,835.0
2016,"Osnabrück, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03404,1772.0
2016,"Wilhelmshaven, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03405,262.0
2016,Ammerland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03451,540.0
2016,Aurich,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03452,707.0
2016,Cloppenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03453,1566.0
2016,Emsland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03454,1589.0
2016,Friesland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03455,172.0
2016,Grafschaft Bentheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03456,777.0
2016,Leer,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03457,381.0
2016,Oldenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03458,511.0
2016,Osnabrück,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03459,3063.0
2016,Vechta,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03460,2159.0
2016,Wesermarsch,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03461,337.0
2016,Wittmund,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03462,78.0
2016,Statistische Region Weser-Ems,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K034,15455.0
2016,Niedersachsen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K030,45389.0
2015,"Braunschweig, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03101,1491.0
2015,"Salzgitter, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03102,769.0
2015,"Wolfsburg, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03103,924.0
2015,Gifhorn,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03151,536.0
2015,Goslar,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03153,370.0
2015,Helmstedt,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03154,180.0
2015,Northeim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03155,340.0
2015,Peine,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03157,470.0
2015,Wolfenbüttel,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03158,161.0
2015,Göttingen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03159,1497.0
2015,Statistische Region Braunschweig,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K031,6738.0
2015,Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241,10541.0
2015,"dav. Hannover, Lhst.",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241001,6933.0
2015,"dav. Hannover, Umland",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241999,3608.0
2015,Diepholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03251,893.0
2015,Hameln-Pyrmont,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03252,626.0
2015,Hildesheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03254,926.0
2015,Holzminden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03255,267.0
2015,Nienburg (Weser),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03256,532.0
2015,Schaumburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03257,606.0
2015,Statistische Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K032,14391.0
2015,Celle,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03351,658.0
2015,Cuxhaven,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03352,660.0
2015,Harburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03353,784.0
2015,Lüchow-Dannenberg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03354,53.0
2015,Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03355,515.0
2015,Osterholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03356,237.0
2015,Rotenburg (Wümme),Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03357,424.0
2015,Heidekreis,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03358,482.0
2015,Stade,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03359,554.0
2015,Uelzen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03360,158.0
2015,Verden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03361,626.0
2015,Statistische Region Lüneburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K033,5151.0
2015,"Delmenhorst, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03401,295.0
2015,"Emden, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03402,315.0
2015,"Oldenburg (Oldb), Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03403,707.0
2015,"Osnabrück, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03404,1596.0
2015,"Wilhelmshaven, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03405,206.0
2015,Ammerland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03451,439.0
2015,Aurich,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03452,616.0
2015,Cloppenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03453,1099.0
2015,Emsland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03454,1230.0
2015,Friesland,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03455,191.0
2015,Grafschaft Bentheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03456,657.0
2015,Leer,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03457,291.0
2015,Oldenburg,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03458,428.0
2015,Osnabrück,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03459,2557.0
2015,Vechta,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03460,1945.0
2015,Wesermarsch,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03461,300.0
2015,Wittmund,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03462,72.0
2015,Statistische Region Weser-Ems,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K034,12944.0
2015,Niedersachsen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K030,39224.0
2014,"Braunschweig, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03101,1234.0
2014,"Salzgitter, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03102,690.0
2014,"Wolfsburg, Stadt",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03103,876.0
2014,Gifhorn,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03151,511.0
2014,Goslar,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03153,338.0
2014,Helmstedt,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03154,164.0
2014,Northeim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03155,326.0
2014,Peine,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03157,395.0
2014,Wolfenbüttel,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03158,145.0
2014,Göttingen,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03159,1268.0
2014,Statistische Region Braunschweig,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K031,5947.0
2014,Region Hannover,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241,9353.0
2014,"dav. Hannover, Lhst.",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241001,6001.0
2014,"dav. Hannover, Umland",Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03241999,3352.0
2014,Diepholz,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03251,631.0
2014,Hameln-Pyrmont,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03252,521.0
2014,Hildesheim,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03254,837.0
2014,Holzminden,Insgesamt,ohne beruflichen Ausbildungsabschluss,Anzahl,K03255,255.0
