Year,Gebietseinheit,Geschlecht,Befristungsgrund,Units,GeoCode,Value
2012,"Göttingen",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03159,490
2012,"Göttingen",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03159,485
2012,"Göttingen",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03159,975
2012,"Statistische Region Braunschweig",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH031,2090
2012,"Statistische Region Braunschweig",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH031,2080
2012,"Statistische Region Braunschweig",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH031,4170
2012,"Region Hannover",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03241,2025
2012,"Region Hannover",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03241,1880
2012,"Region Hannover",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03241,3905
2012,"Diepholz",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03251,275
2012,"Diepholz",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03251,310
2012,"Diepholz",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03251,585
2012,"Hameln-Pyrmont",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03252,185
2012,"Hameln-Pyrmont",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03252,185
2012,"Hameln-Pyrmont",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03252,370
2012,"Hildesheim",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03254,460
2012,"Hildesheim",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03254,410
2012,"Hildesheim",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03254,870
2012,"Holzminden",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03255,75
2012,"Holzminden",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03255,65
2012,"Holzminden",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03255,135
2012,"Nienburg (Weser)",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03256,180
2012,"Nienburg (Weser)",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03256,175
2012,"Nienburg (Weser)",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03256,355
2012,"Schaumburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03257,160
2012,"Schaumburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03257,180
2012,"Schaumburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03257,340
2012,"Statistische Region Hannover",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH032,3360
2012,"Statistische Region Hannover",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH032,3200
2012,"Statistische Region Hannover",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH032,6560
2012,"Celle",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03351,250
2012,"Celle",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03351,300
2012,"Celle",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03351,550
2012,"Cuxhaven",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03352,265
2012,"Cuxhaven",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03352,230
2012,"Cuxhaven",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03352,490
2012,"Harburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03353,195
2012,"Harburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03353,190
2012,"Harburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03353,385
2012,"Lüchow-Dannenberg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03354,35
2012,"Lüchow-Dannenberg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03354,40
2012,"Lüchow-Dannenberg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03354,75
2012,"Lüneburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03355,195
2012,"Lüneburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03355,190
2012,"Lüneburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03355,385
2012,"Osterholz",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03356,165
2012,"Osterholz",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03356,185
2012,"Osterholz",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03356,350
2012,"Rotenburg (Wümme)",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03357,185
2012,"Rotenburg (Wümme)",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03357,190
2012,"Rotenburg (Wümme)",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03357,375
2012,"Heidekreis",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03358,225
2012,"Heidekreis",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03358,215
2012,"Heidekreis",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03358,445
2012,"Stade",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03359,155
2012,"Stade",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03359,150
2012,"Stade",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03359,305
2012,"Uelzen",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03360,80
2012,"Uelzen",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03360,75
2012,"Uelzen",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03360,155
2012,"Verden",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03361,220
2012,"Verden",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03361,225
2012,"Verden",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03361,445
2012,"Statistische Region Lüneburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH033,1980
2012,"Statistische Region Lüneburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH033,1985
2012,"Statistische Region Lüneburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH033,3960
2012,"Delmenhorst, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03401,160
2012,"Delmenhorst, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03401,150
2012,"Delmenhorst, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03401,310
2012,"Emden, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03402,45
2012,"Emden, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03402,35
2012,"Emden, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03402,80
2012,"Oldenburg (Oldb), Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03403,210
2012,"Oldenburg (Oldb), Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03403,260
2012,"Oldenburg (Oldb), Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03403,475
2012,"Osnabrück, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03404,165
2012,"Osnabrück, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03404,145
2012,"Osnabrück, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03404,310
2012,"Wilhelmshaven, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03405,115
2012,"Wilhelmshaven, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03405,115
2012,"Wilhelmshaven, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03405,235
2012,"Ammerland",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03451,155
2012,"Ammerland",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03451,135
2012,"Ammerland",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03451,290
2012,"Aurich",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03452,295
2012,"Aurich",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03452,295
2012,"Aurich",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03452,590
2012,"Cloppenburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03453,245
2012,"Cloppenburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03453,235
2012,"Cloppenburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03453,475
2012,"Emsland",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03454,300
2012,"Emsland",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03454,260
2012,"Emsland",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03454,560
2012,"Friesland",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03455,110
2012,"Friesland",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03455,115
2012,"Friesland",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03455,225
2012,"Grafschaft Bentheim",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03456,165
2012,"Grafschaft Bentheim",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03456,160
2012,"Grafschaft Bentheim",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03456,325
2012,"Leer",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03457,145
2012,"Leer",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03457,140
2012,"Leer",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03457,285
2012,"Oldenburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03458,180
2012,"Oldenburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03458,190
2012,"Oldenburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03458,370
2012,"Osnabrück",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03459,250
2012,"Osnabrück",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03459,265
2012,"Osnabrück",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03459,515
2012,"Vechta",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03460,210
2012,"Vechta",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03460,200
2012,"Vechta",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03460,410
2012,"Wesermarsch",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03461,165
2012,"Wesermarsch",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03461,130
2012,"Wesermarsch",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03461,295
2012,"Wittmund",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03462,40
2012,"Wittmund",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03462,40
2012,"Wittmund",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03462,80
2012,"Statistische Region Weser-Ems",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH034,2965
2012,"Statistische Region Weser-Ems",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH034,2870
2012,"Statistische Region Weser-Ems",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH034,5830
2012,"Niedersachsen",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH030,10395
2012,"Niedersachsen",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH030,10130
2012,"Niedersachsen",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH030,20525
2011,"Braunschweig, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03101,130
2011,"Braunschweig, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03101,105
2011,"Braunschweig, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03101,235
2011,"Salzgitter, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03102,140
2011,"Salzgitter, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03102,140
2011,"Salzgitter, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03102,280
2011,"Wolfsburg, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03103,225
2011,"Wolfsburg, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03103,230
2011,"Wolfsburg, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03103,450
2011,"Gifhorn",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03151,110
2011,"Gifhorn",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03151,125
2011,"Gifhorn",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03151,235
2011,"Goslar",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03153,145
2011,"Goslar",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03153,145
2011,"Goslar",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03153,290
2011,"Helmstedt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03154,75
2011,"Helmstedt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03154,60
2011,"Helmstedt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03154,135
2011,"Northeim",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03155,230
2011,"Northeim",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03155,235
2011,"Northeim",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03155,465
2011,"Peine",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03157,235
2011,"Peine",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03157,225
2011,"Peine",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03157,455
2011,"Wolfenbüttel",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03158,105
2011,"Wolfenbüttel",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03158,120
2011,"Wolfenbüttel",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03158,225
2011,"Göttingen",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03159,415
2011,"Göttingen",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03159,435
2011,"Göttingen",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03159,850
2011,"Statistische Region Braunschweig",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH031,1800
2011,"Statistische Region Braunschweig",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH031,1820
2011,"Statistische Region Braunschweig",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH031,3620
2011,"Region Hannover",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03241,1780
2011,"Region Hannover",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03241,1660
2011,"Region Hannover",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03241,3445
2011,"Diepholz",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03251,190
2011,"Diepholz",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03251,220
2011,"Diepholz",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03251,410
2011,"Hameln-Pyrmont",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03252,135
2011,"Hameln-Pyrmont",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03252,120
2011,"Hameln-Pyrmont",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03252,255
2011,"Hildesheim",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03254,335
2011,"Hildesheim",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03254,310
2011,"Hildesheim",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03254,645
2011,"Holzminden",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03255,50
2011,"Holzminden",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03255,50
2011,"Holzminden",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03255,100
2011,"Nienburg (Weser)",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03256,130
2011,"Nienburg (Weser)",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03256,115
2011,"Nienburg (Weser)",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03256,245
2011,"Schaumburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03257,160
2011,"Schaumburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03257,160
2011,"Schaumburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03257,320
2011,"Statistische Region Hannover",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH032,2785
2011,"Statistische Region Hannover",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH032,2630
2011,"Statistische Region Hannover",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH032,5415
2011,"Celle",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03351,215
2011,"Celle",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03351,250
2011,"Celle",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03351,465
2011,"Cuxhaven",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03352,165
2011,"Cuxhaven",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03352,185
2011,"Cuxhaven",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03352,350
2011,"Harburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03353,185
2011,"Harburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03353,185
2011,"Harburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03353,370
2011,"Lüchow-Dannenberg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03354,35
2011,"Lüchow-Dannenberg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03354,40
2011,"Lüchow-Dannenberg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03354,70
2011,"Lüneburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03355,180
2011,"Lüneburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03355,170
2011,"Lüneburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03355,350
2011,"Osterholz",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03356,160
2011,"Osterholz",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03356,180
2011,"Osterholz",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03356,340
2011,"Rotenburg (Wümme)",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03357,165
2011,"Rotenburg (Wümme)",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03357,175
2011,"Rotenburg (Wümme)",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03357,340
2011,"Heidekreis",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03358,160
2011,"Heidekreis",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03358,170
2011,"Heidekreis",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03358,330
2011,"Stade",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03359,130
2011,"Stade",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03359,130
2011,"Stade",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03359,255
2011,"Uelzen",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03360,80
2011,"Uelzen",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03360,70
2011,"Uelzen",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03360,150
2011,"Verden",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03361,245
2011,"Verden",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03361,265
2011,"Verden",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03361,510
2011,"Statistische Region Lüneburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH033,1715
2011,"Statistische Region Lüneburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH033,1815
2011,"Statistische Region Lüneburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH033,3535
2011,"Delmenhorst, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03401,145
2011,"Delmenhorst, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03401,130
2011,"Delmenhorst, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03401,275
2011,"Emden, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03402,30
2011,"Emden, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03402,30
2011,"Emden, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03402,60
2011,"Oldenburg (Oldb), Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03403,260
2011,"Oldenburg (Oldb), Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03403,220
2011,"Oldenburg (Oldb), Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03403,485
2011,"Osnabrück, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03404,120
2011,"Osnabrück, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03404,105
2011,"Osnabrück, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03404,225
2011,"Wilhelmshaven, Stadt",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03405,135
2011,"Wilhelmshaven, Stadt",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03405,115
2011,"Wilhelmshaven, Stadt",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03405,250
2011,"Ammerland",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03451,105
2011,"Ammerland",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03451,100
2011,"Ammerland",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03451,205
2011,"Aurich",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03452,300
2011,"Aurich",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03452,290
2011,"Aurich",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03452,590
2011,"Cloppenburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03453,245
2011,"Cloppenburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03453,195
2011,"Cloppenburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03453,445
2011,"Emsland",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03454,220
2011,"Emsland",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03454,220
2011,"Emsland",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03454,440
2011,"Friesland",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03455,105
2011,"Friesland",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03455,100
2011,"Friesland",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03455,205
2011,"Grafschaft Bentheim",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03456,175
2011,"Grafschaft Bentheim",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03456,170
2011,"Grafschaft Bentheim",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03456,350
2011,"Leer",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03457,140
2011,"Leer",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03457,155
2011,"Leer",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03457,295
2011,"Oldenburg",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03458,235
2011,"Oldenburg",Weiblich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03458,195
2011,"Oldenburg",Insgesamt,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03458,430
2011,"Osnabrück",Männlich,"völkerrechtliche, humanitäre, politische Gründe",Anzahl,RH03459,165
