Year,Gebietseinheit,Geschlecht,Units,GeoCode,Value
2018,Heidekreis,männlich,%,K03358,35.4
2018,Heidekreis,weiblich,%,K03358,36.1
2018,Heidekreis,insgesamt,%,K03358,35.7
2018,Stade,männlich,%,K03359,34.2
2018,Stade,weiblich,%,K03359,34.4
2018,Stade,insgesamt,%,K03359,34.3
2018,Uelzen,männlich,%,K03360,34.1
2018,Uelzen,weiblich,%,K03360,35.0
2018,Uelzen,insgesamt,%,K03360,34.5
2018,Verden,männlich,%,K03361,35.0
2018,Verden,weiblich,%,K03361,36.4
2018,Verden,insgesamt,%,K03361,35.6
2018,Statistische Region Lüneburg,männlich,%,K033,35.1
2018,Statistische Region Lüneburg,weiblich,%,K033,36.0
2018,Statistische Region Lüneburg,insgesamt,%,K033,35.5
2018,"Delmenhorst, Stadt",männlich,%,K03401,33.9
2018,"Delmenhorst, Stadt",weiblich,%,K03401,34.7
2018,"Delmenhorst, Stadt",insgesamt,%,K03401,34.3
2018,Emden  Stadt,männlich,%,K03402,32.7
2018,Emden  Stadt,weiblich,%,K03402,32.0
2018,Emden  Stadt,insgesamt,%,K03402,32.4
2018,"Oldenburg(Oldb), Stadt",männlich,%,K03403,32.9
2018,"Oldenburg(Oldb), Stadt",weiblich,%,K03403,33.7
2018,"Oldenburg(Oldb), Stadt",insgesamt,%,K03403,33.3
2018,"Osnabrück, Stadt",männlich,%,K03404,35.6
2018,"Osnabrück, Stadt",weiblich,%,K03404,36.2
2018,"Osnabrück, Stadt",insgesamt,%,K03404,35.9
2018,"Wilhelmshaven, Stadt",männlich,%,K03405,32.0
2018,"Wilhelmshaven, Stadt",weiblich,%,K03405,32.8
2018,"Wilhelmshaven, Stadt",insgesamt,%,K03405,32.3
2018,Ammerland,männlich,%,K03451,34.0
2018,Ammerland,weiblich,%,K03451,34.4
2018,Ammerland,insgesamt,%,K03451,34.2
2018,Aurich,männlich,%,K03452,33.5
2018,Aurich,weiblich,%,K03452,34.3
2018,Aurich,insgesamt,%,K03452,33.8
2018,Cloppenburg,männlich,%,K03453,33.8
2018,Cloppenburg,weiblich,%,K03453,32.1
2018,Cloppenburg,insgesamt,%,K03453,33.1
2018,Emsland,männlich,%,K03454,35.8
2018,Emsland,weiblich,%,K03454,34.5
2018,Emsland,insgesamt,%,K03454,35.3
2018,Friesland,männlich,%,K03455,33.9
2018,Friesland,weiblich,%,K03455,34.8
2018,Friesland,insgesamt,%,K03455,34.3
2018,Grafschaft Bentheim,männlich,%,K03456,41.3
2018,Grafschaft Bentheim,weiblich,%,K03456,40.9
2018,Grafschaft Bentheim,insgesamt,%,K03456,41.1
2018,Leer,männlich,%,K03457,35.5
2018,Leer,weiblich,%,K03457,35.7
2018,Leer,insgesamt,%,K03457,35.6
2018,Oldenburg,männlich,%,K03458,33.7
2018,Oldenburg,weiblich,%,K03458,34.3
2018,Oldenburg,insgesamt,%,K03458,34.0
2018,Osnabrück,männlich,%,K03459,35.9
2018,Osnabrück,weiblich,%,K03459,35.8
2018,Osnabrück,insgesamt,%,K03459,35.9
2018,Vechta,männlich,%,K03460,33.5
2018,Vechta,weiblich,%,K03460,33.0
2018,Vechta,insgesamt,%,K03460,33.3
2018,Wesermarsch,männlich,%,K03461,36.3
2018,Wesermarsch,weiblich,%,K03461,36.3
2018,Wesermarsch,insgesamt,%,K03461,36.3
2018,Wittmund,männlich,%,K03462,32.7
2018,Wittmund,weiblich,%,K03462,34.0
2018,Wittmund,insgesamt,%,K03462,33.3
2018,Statistische Region Weser-Ems,männlich,%,K034,35.1
2018,Statistische Region Weser-Ems,weiblich,%,K034,35.1
2018,Statistische Region Weser-Ems,insgesamt,%,K034,35.1
2018,Niedersachsen,männlich,%,K030,35.7
2018,Niedersachsen,weiblich,%,K030,36.5
2018,Niedersachsen,insgesamt,%,K030,36.1
2017,"Braunschweig, Stadt",männlich,%,K03101,36.3
2017,"Braunschweig, Stadt",weiblich,%,K03101,38.0
2017,"Braunschweig, Stadt",insgesamt,%,K03101,37.1
2017,"Salzgitter, Stadt",männlich,%,K03102,35.0
2017,"Salzgitter, Stadt",weiblich,%,K03102,35.6
2017,"Salzgitter, Stadt",insgesamt,%,K03102,35.3
2017,"Wolfsburg, Stadt",männlich,%,K03103,37.5
2017,"Wolfsburg, Stadt",weiblich,%,K03103,37.6
2017,"Wolfsburg, Stadt",insgesamt,%,K03103,37.5
2017,Gifhorn,männlich,%,K03151,36.1
2017,Gifhorn,weiblich,%,K03151,38.1
2017,Gifhorn,insgesamt,%,K03151,37.0
2017,Goslar,männlich,%,K03153,34.2
2017,Goslar,weiblich,%,K03153,35.6
2017,Goslar,insgesamt,%,K03153,34.8
2017,Helmstedt,männlich,%,K03154,35.3
2017,Helmstedt,weiblich,%,K03154,36.0
2017,Helmstedt,insgesamt,%,K03154,35.6
2017,Northeim,männlich,%,K03155,34.7
2017,Northeim,weiblich,%,K03155,35.9
2017,Northeim,insgesamt,%,K03155,35.3
2017,Peine,männlich,%,K03157,34.6
2017,Peine,weiblich,%,K03157,35.6
2017,Peine,insgesamt,%,K03157,35.1
2017,Wolfenbüttel,männlich,%,K03158,35.0
2017,Wolfenbüttel,weiblich,%,K03158,36.4
2017,Wolfenbüttel,insgesamt,%,K03158,35.6
2017,Göttingen,männlich,%,K03159,35.1
2017,Göttingen,weiblich,%,K03159,35.9
2017,Göttingen,insgesamt,%,K03159,35.5
2017,Statistische Region Braunschweig,männlich,%,K031,35.6
2017,Statistische Region Braunschweig,weiblich,%,K031,36.6
2017,Statistische Region Braunschweig,insgesamt,%,K031,36.1
2017,Hannover  Region,männlich,%,K03241,37.2
2017,Hannover  Region,weiblich,%,K03241,38.4
2017,Hannover  Region,insgesamt,%,K03241,37.8
2017,Diepholz,männlich,%,K03251,33.9
2017,Diepholz,weiblich,%,K03251,35.0
2017,Diepholz,insgesamt,%,K03251,34.4
2017,Hameln-Pyrmont,männlich,%,K03252,36.6
2017,Hameln-Pyrmont,weiblich,%,K03252,37.7
2017,Hameln-Pyrmont,insgesamt,%,K03252,37.2
2017,Hildesheim,männlich,%,K03254,35.2
2017,Hildesheim,weiblich,%,K03254,37.0
2017,Hildesheim,insgesamt,%,K03254,36.0
2017,Holzminden,männlich,%,K03255,36.8
2017,Holzminden,weiblich,%,K03255,38.8
2017,Holzminden,insgesamt,%,K03255,37.7
2017,Nienburg (Weser),männlich,%,K03256,34.2
2017,Nienburg (Weser),weiblich,%,K03256,34.3
2017,Nienburg (Weser),insgesamt,%,K03256,34.2
2017,Schaumburg,männlich,%,K03257,36.2
2017,Schaumburg,weiblich,%,K03257,37.2
2017,Schaumburg,insgesamt,%,K03257,36.7
2017,Statistische Region Hannover,männlich,%,K032,36.6
2017,Statistische Region Hannover,weiblich,%,K032,37.8
2017,Statistische Region Hannover,insgesamt,%,K032,37.2
2017,Celle,männlich,%,K03351,35.4
2017,Celle,weiblich,%,K03351,35.4
2017,Celle,insgesamt,%,K03351,35.4
2017,Cuxhaven,männlich,%,K03352,35.0
2017,Cuxhaven,weiblich,%,K03352,36.8
2017,Cuxhaven,insgesamt,%,K03352,35.8
2017,Harburg,männlich,%,K03353,36.3
2017,Harburg,weiblich,%,K03353,38.8
2017,Harburg,insgesamt,%,K03353,37.4
2017,Lüchow-Dannenberg,männlich,%,K03354,34.3
2017,Lüchow-Dannenberg,weiblich,%,K03354,34.8
2017,Lüchow-Dannenberg,insgesamt,%,K03354,34.5
2017,Lüneburg,männlich,%,K03355,33.6
2017,Lüneburg,weiblich,%,K03355,34.8
2017,Lüneburg,insgesamt,%,K03355,34.1
2017,Osterholz,männlich,%,K03356,34.1
2017,Osterholz,weiblich,%,K03356,35.8
2017,Osterholz,insgesamt,%,K03356,34.9
2017,Rotenburg (Wümme),männlich,%,K03357,35.2
2017,Rotenburg (Wümme),weiblich,%,K03357,35.7
2017,Rotenburg (Wümme),insgesamt,%,K03357,35.4
2017,Heidekreis,männlich,%,K03358,35.4
2017,Heidekreis,weiblich,%,K03358,36.3
2017,Heidekreis,insgesamt,%,K03358,35.8
2017,Stade,männlich,%,K03359,34.3
2017,Stade,weiblich,%,K03359,34.6
2017,Stade,insgesamt,%,K03359,34.4
2017,Uelzen,männlich,%,K03360,34.2
2017,Uelzen,weiblich,%,K03360,35.0
2017,Uelzen,insgesamt,%,K03360,34.6
2017,Verden,männlich,%,K03361,34.7
2017,Verden,weiblich,%,K03361,36.6
2017,Verden,insgesamt,%,K03361,35.5
2017,Statistische Region Lüneburg,männlich,%,K033,34.9
2017,Statistische Region Lüneburg,weiblich,%,K033,36.1
2017,Statistische Region Lüneburg,insgesamt,%,K033,35.4
2017,"Delmenhorst, Stadt",männlich,%,K03401,34.0
2017,"Delmenhorst, Stadt",weiblich,%,K03401,34.8
2017,"Delmenhorst, Stadt",insgesamt,%,K03401,34.4
2017,Emden  Stadt,männlich,%,K03402,32.7
2017,Emden  Stadt,weiblich,%,K03402,32.0
2017,Emden  Stadt,insgesamt,%,K03402,32.4
2017,"Oldenburg(Oldb), Stadt",männlich,%,K03403,32.6
2017,"Oldenburg(Oldb), Stadt",weiblich,%,K03403,33.7
2017,"Oldenburg(Oldb), Stadt",insgesamt,%,K03403,33.1
2017,"Osnabrück, Stadt",männlich,%,K03404,35.5
2017,"Osnabrück, Stadt",weiblich,%,K03404,36.2
2017,"Osnabrück, Stadt",insgesamt,%,K03404,35.8
2017,"Wilhelmshaven, Stadt",männlich,%,K03405,32.1
2017,"Wilhelmshaven, Stadt",weiblich,%,K03405,33.1
2017,"Wilhelmshaven, Stadt",insgesamt,%,K03405,32.5
2017,Ammerland,männlich,%,K03451,33.8
2017,Ammerland,weiblich,%,K03451,34.3
2017,Ammerland,insgesamt,%,K03451,34.0
2017,Aurich,männlich,%,K03452,33.0
2017,Aurich,weiblich,%,K03452,34.0
2017,Aurich,insgesamt,%,K03452,33.4
2017,Cloppenburg,männlich,%,K03453,33.5
2017,Cloppenburg,weiblich,%,K03453,32.2
2017,Cloppenburg,insgesamt,%,K03453,33.0
2017,Emsland,männlich,%,K03454,35.6
2017,Emsland,weiblich,%,K03454,34.6
2017,Emsland,insgesamt,%,K03454,35.2
2017,Friesland,männlich,%,K03455,33.1
2017,Friesland,weiblich,%,K03455,34.0
2017,Friesland,insgesamt,%,K03455,33.5
2017,Grafschaft Bentheim,männlich,%,K03456,41.2
2017,Grafschaft Bentheim,weiblich,%,K03456,40.7
2017,Grafschaft Bentheim,insgesamt,%,K03456,41.0
2017,Leer,männlich,%,K03457,35.6
2017,Leer,weiblich,%,K03457,35.9
2017,Leer,insgesamt,%,K03457,35.7
2017,Oldenburg,männlich,%,K03458,33.4
2017,Oldenburg,weiblich,%,K03458,34.0
2017,Oldenburg,insgesamt,%,K03458,33.7
2017,Osnabrück,männlich,%,K03459,35.8
2017,Osnabrück,weiblich,%,K03459,35.6
2017,Osnabrück,insgesamt,%,K03459,35.7
2017,Vechta,männlich,%,K03460,33.3
2017,Vechta,weiblich,%,K03460,33.1
2017,Vechta,insgesamt,%,K03460,33.2
2017,Wesermarsch,männlich,%,K03461,36.2
2017,Wesermarsch,weiblich,%,K03461,36.0
2017,Wesermarsch,insgesamt,%,K03461,36.1
2017,Wittmund,männlich,%,K03462,32.3
2017,Wittmund,weiblich,%,K03462,33.5
2017,Wittmund,insgesamt,%,K03462,32.9
2017,Statistische Region Weser-Ems,männlich,%,K034,35.0
2017,Statistische Region Weser-Ems,weiblich,%,K034,35.0
2017,Statistische Region Weser-Ems,insgesamt,%,K034,35.0
2017,Niedersachsen,männlich,%,K030,35.6
2017,Niedersachsen,weiblich,%,K030,36.5
2017,Niedersachsen,insgesamt,%,K030,36.0
2016,"Braunschweig, Stadt",männlich,%,K03101,9.8
2016,"Braunschweig, Stadt",weiblich,%,K03101,8.6
2016,"Braunschweig, Stadt",insgesamt,%,K03101,9.2
2016,"Salzgitter, Stadt",männlich,%,K03102,16.7
2016,"Salzgitter, Stadt",weiblich,%,K03102,14.2
2016,"Salzgitter, Stadt",insgesamt,%,K03102,15.5
2016,"Wolfsburg, Stadt",männlich,%,K03103,14.9
2016,"Wolfsburg, Stadt",weiblich,%,K03103,12.7
2016,"Wolfsburg, Stadt",insgesamt,%,K03103,13.8
2016,Gifhorn,männlich,%,K03151,6.5
2016,Gifhorn,weiblich,%,K03151,5.4
2016,Gifhorn,insgesamt,%,K03151,6.0
2016,Goslar,männlich,%,K03153,9.2
2016,Goslar,weiblich,%,K03153,7.1
2016,Goslar,insgesamt,%,K03153,8.2
2016,Helmstedt,männlich,%,K03154,7.3
2016,Helmstedt,weiblich,%,K03154,5.5
2016,Helmstedt,insgesamt,%,K03154,6.4
2016,Northeim,männlich,%,K03155,5.9
2016,Northeim,weiblich,%,K03155,5.3
2016,Northeim,insgesamt,%,K03155,5.6
2016,Peine,männlich,%,K03157,7.4
2016,Peine,weiblich,%,K03157,6.4
2016,Peine,insgesamt,%,K03157,6.9
2016,Wolfenbüttel,männlich,%,K03158,6.3
2016,Wolfenbüttel,weiblich,%,K03158,5.1
2016,Wolfenbüttel,insgesamt,%,K03158,5.7
2016,Göttingen,männlich,%,K03159,7.9
2016,Göttingen,weiblich,%,K03159,7.6
2016,Göttingen,insgesamt,%,K03159,7.7
2016,Statistische Region Braunschweig,männlich,%,K031,8.9
2016,Statistische Region Braunschweig,weiblich,%,K031,7.7
2016,Statistische Region Braunschweig,insgesamt,%,K031,8.3
2016,Hannover  Region,männlich,%,K03241,13.3
2016,Hannover  Region,weiblich,%,K03241,11.9
2016,Hannover  Region,insgesamt,%,K03241,12.5
2016,Diepholz,männlich,%,K03251,7.8
2016,Diepholz,weiblich,%,K03251,6.7
2016,Diepholz,insgesamt,%,K03251,7.2
2016,Hameln-Pyrmont,männlich,%,K03252,9.9
2016,Hameln-Pyrmont,weiblich,%,K03252,8.5
2016,Hameln-Pyrmont,insgesamt,%,K03252,9.2
2016,Hildesheim,männlich,%,K03254,8.1
2016,Hildesheim,weiblich,%,K03254,6.6
2016,Hildesheim,insgesamt,%,K03254,7.3
2016,Holzminden,männlich,%,K03255,7.4
2016,Holzminden,weiblich,%,K03255,5.9
2016,Holzminden,insgesamt,%,K03255,6.6
2016,Nienburg (Weser),männlich,%,K03256,8.0
2016,Nienburg (Weser),weiblich,%,K03256,6.7
2016,Nienburg (Weser),insgesamt,%,K03256,7.3
2016,Schaumburg,männlich,%,K03257,8.3
2016,Schaumburg,weiblich,%,K03257,6.8
2016,Schaumburg,insgesamt,%,K03257,7.6
2016,Statistische Region Hannover,männlich,%,K032,10.9
2016,Statistische Region Hannover,weiblich,%,K032,9.6
2016,Statistische Region Hannover,insgesamt,%,K032,10.2
2016,Celle,männlich,%,K03351,7.7
2016,Celle,weiblich,%,K03351,6.3
2016,Celle,insgesamt,%,K03351,7.0
2016,Cuxhaven,männlich,%,K03352,6.7
2016,Cuxhaven,weiblich,%,K03352,5.7
2016,Cuxhaven,insgesamt,%,K03352,6.2
2016,Harburg,männlich,%,K03353,8.2
2016,Harburg,weiblich,%,K03353,5.8
2016,Harburg,insgesamt,%,K03353,7.0
2016,Lüchow-Dannenberg,männlich,%,K03354,6.5
2016,Lüchow-Dannenberg,weiblich,%,K03354,5.0
2016,Lüchow-Dannenberg,insgesamt,%,K03354,5.7
2016,Lüneburg,männlich,%,K03355,7.2
2016,Lüneburg,weiblich,%,K03355,5.5
2016,Lüneburg,insgesamt,%,K03355,6.3
2016,Osterholz,männlich,%,K03356,5.4
2016,Osterholz,weiblich,%,K03356,5.0
2016,Osterholz,insgesamt,%,K03356,5.2
2016,Rotenburg (Wümme),männlich,%,K03357,6.8
2016,Rotenburg (Wümme),weiblich,%,K03357,5.0
2016,Rotenburg (Wümme),insgesamt,%,K03357,5.9
2016,Heidekreis,männlich,%,K03358,9.0
2016,Heidekreis,weiblich,%,K03358,6.8
2016,Heidekreis,insgesamt,%,K03358,7.9
2016,Stade,männlich,%,K03359,9.1
2016,Stade,weiblich,%,K03359,6.5
2016,Stade,insgesamt,%,K03359,7.8
2016,Uelzen,männlich,%,K03360,5.6
2016,Uelzen,weiblich,%,K03360,4.6
2016,Uelzen,insgesamt,%,K03360,5.1
2016,Verden,männlich,%,K03361,7.8
2016,Verden,weiblich,%,K03361,6.2
2016,Verden,insgesamt,%,K03361,7.0
2016,Statistische Region Lüneburg,männlich,%,K033,7.5
2016,Statistische Region Lüneburg,weiblich,%,K033,5.8
2016,Statistische Region Lüneburg,insgesamt,%,K033,6.6
2016,"Delmenhorst, Stadt",männlich,%,K03401,14.2
2016,"Delmenhorst, Stadt",weiblich,%,K03401,12.4
2016,"Delmenhorst, Stadt",insgesamt,%,K03401,13.3
2016,Emden  Stadt,männlich,%,K03402,10.4
2016,Emden  Stadt,weiblich,%,K03402,7.1
2016,Emden  Stadt,insgesamt,%,K03402,8.7
2016,"Oldenburg(Oldb), Stadt",männlich,%,K03403,9.5
2016,"Oldenburg(Oldb), Stadt",weiblich,%,K03403,7.9
2016,"Oldenburg(Oldb), Stadt",insgesamt,%,K03403,8.7
2016,"Osnabrück, Stadt",männlich,%,K03404,13.8
2016,"Osnabrück, Stadt",weiblich,%,K03404,10.9
2016,"Osnabrück, Stadt",insgesamt,%,K03404,12.3
2016,"Wilhelmshaven, Stadt",männlich,%,K03405,7.6
2016,"Wilhelmshaven, Stadt",weiblich,%,K03405,6.9
2016,"Wilhelmshaven, Stadt",insgesamt,%,K03405,7.2
2016,Ammerland,männlich,%,K03451,6.1
2016,Ammerland,weiblich,%,K03451,4.6
2016,Ammerland,insgesamt,%,K03451,5.3
2016,Aurich,männlich,%,K03452,6.1
2016,Aurich,weiblich,%,K03452,4.4
2016,Aurich,insgesamt,%,K03452,5.2
2016,Cloppenburg,männlich,%,K03453,10.4
2016,Cloppenburg,weiblich,%,K03453,8.0
2016,Cloppenburg,insgesamt,%,K03453,9.2
2016,Emsland,männlich,%,K03454,11.4
2016,Emsland,weiblich,%,K03454,7.9
2016,Emsland,insgesamt,%,K03454,9.7
2016,Friesland,männlich,%,K03455,4.5
2016,Friesland,weiblich,%,K03455,4.1
2016,Friesland,insgesamt,%,K03455,4.3
2016,Grafschaft Bentheim,männlich,%,K03456,14.9
2016,Grafschaft Bentheim,weiblich,%,K03456,12.7
2016,Grafschaft Bentheim,insgesamt,%,K03456,13.8
2016,Leer,männlich,%,K03457,8.7
2016,Leer,weiblich,%,K03457,5.8
2016,Leer,insgesamt,%,K03457,7.2
2016,Oldenburg,männlich,%,K03458,8.8
2016,Oldenburg,weiblich,%,K03458,6.7
2016,Oldenburg,insgesamt,%,K03458,7.8
2016,Osnabrück,männlich,%,K03459,8.0
2016,Osnabrück,weiblich,%,K03459,6.5
2016,Osnabrück,insgesamt,%,K03459,7.2
2016,Vechta,männlich,%,K03460,12.1
2016,Vechta,weiblich,%,K03460,10.0
2016,Vechta,insgesamt,%,K03460,11.1
2016,Wesermarsch,männlich,%,K03461,8.1
2016,Wesermarsch,weiblich,%,K03461,6.6
2016,Wesermarsch,insgesamt,%,K03461,7.3
2016,Wittmund,männlich,%,K03462,4.7
2016,Wittmund,weiblich,%,K03462,3.8
2016,Wittmund,insgesamt,%,K03462,4.2
2016,Statistische Region Weser-Ems,männlich,%,K034,9.6
2016,Statistische Region Weser-Ems,weiblich,%,K034,7.5
2016,Statistische Region Weser-Ems,insgesamt,%,K034,8.5
2016,Niedersachsen,männlich,%,K030,9.4
2016,Niedersachsen,weiblich,%,K030,7.7
2016,Niedersachsen,insgesamt,%,K030,8.5
2016,"Braunschweig, Stadt",männlich,%,K03101,9.8
2016,"Braunschweig, Stadt",weiblich,%,K03101,8.6
2016,"Braunschweig, Stadt",insgesamt,%,K03101,9.2
2016,"Salzgitter, Stadt",männlich,%,K03102,16.7
2016,"Salzgitter, Stadt",weiblich,%,K03102,14.2
2016,"Salzgitter, Stadt",insgesamt,%,K03102,15.5
2016,"Wolfsburg, Stadt",männlich,%,K03103,14.9
2016,"Wolfsburg, Stadt",weiblich,%,K03103,12.7
2016,"Wolfsburg, Stadt",insgesamt,%,K03103,13.8
2016,Gifhorn,männlich,%,K03151,6.5
2016,Gifhorn,weiblich,%,K03151,5.4
2016,Gifhorn,insgesamt,%,K03151,6.0
2016,Goslar,männlich,%,K03153,9.2
2016,Goslar,weiblich,%,K03153,7.1
2016,Goslar,insgesamt,%,K03153,8.2
2016,Helmstedt,männlich,%,K03154,7.3
2016,Helmstedt,weiblich,%,K03154,5.5
2016,Helmstedt,insgesamt,%,K03154,6.4
2016,Northeim,männlich,%,K03155,5.9
2016,Northeim,weiblich,%,K03155,5.3
2016,Northeim,insgesamt,%,K03155,5.6
2016,Peine,männlich,%,K03157,7.4
2016,Peine,weiblich,%,K03157,6.4
2016,Peine,insgesamt,%,K03157,6.9
2016,Wolfenbüttel,männlich,%,K03158,6.3
2016,Wolfenbüttel,weiblich,%,K03158,5.1
2016,Wolfenbüttel,insgesamt,%,K03158,5.7
2016,Göttingen,männlich,%,K03159,7.9
2016,Göttingen,weiblich,%,K03159,7.6
2016,Göttingen,insgesamt,%,K03159,7.7
2016,Statistische Region Braunschweig,männlich,%,K031,8.9
2016,Statistische Region Braunschweig,weiblich,%,K031,7.7
2016,Statistische Region Braunschweig,insgesamt,%,K031,8.3
2016,Hannover  Region,männlich,%,K03241,13.3
2016,Hannover  Region,weiblich,%,K03241,11.9
2016,Hannover  Region,insgesamt,%,K03241,12.5
2016,Diepholz,männlich,%,K03251,7.8
2016,Diepholz,weiblich,%,K03251,6.7
2016,Diepholz,insgesamt,%,K03251,7.2
2016,Hameln-Pyrmont,männlich,%,K03252,9.9
2016,Hameln-Pyrmont,weiblich,%,K03252,8.5
2016,Hameln-Pyrmont,insgesamt,%,K03252,9.2
2016,Hildesheim,männlich,%,K03254,8.1
2016,Hildesheim,weiblich,%,K03254,6.6
2016,Hildesheim,insgesamt,%,K03254,7.3
2016,Holzminden,männlich,%,K03255,7.4
2016,Holzminden,weiblich,%,K03255,5.9
2016,Holzminden,insgesamt,%,K03255,6.6
2016,Nienburg (Weser),männlich,%,K03256,8.0
2016,Nienburg (Weser),weiblich,%,K03256,6.7
2016,Nienburg (Weser),insgesamt,%,K03256,7.3
2016,Schaumburg,männlich,%,K03257,8.3
2016,Schaumburg,weiblich,%,K03257,6.8
2016,Schaumburg,insgesamt,%,K03257,7.6
2016,Statistische Region Hannover,männlich,%,K032,10.9
2016,Statistische Region Hannover,weiblich,%,K032,9.6
2016,Statistische Region Hannover,insgesamt,%,K032,10.2
2016,Celle,männlich,%,K03351,7.7
2016,Celle,weiblich,%,K03351,6.3
2016,Celle,insgesamt,%,K03351,7.0
2016,Cuxhaven,männlich,%,K03352,6.7
2016,Cuxhaven,weiblich,%,K03352,5.7
2016,Cuxhaven,insgesamt,%,K03352,6.2
2016,Harburg,männlich,%,K03353,8.2
2016,Harburg,weiblich,%,K03353,5.8
2016,Harburg,insgesamt,%,K03353,7.0
2016,Lüchow-Dannenberg,männlich,%,K03354,6.5
2016,Lüchow-Dannenberg,weiblich,%,K03354,5.0
2016,Lüchow-Dannenberg,insgesamt,%,K03354,5.7
2016,Lüneburg,männlich,%,K03355,7.2
2016,Lüneburg,weiblich,%,K03355,5.5
2016,Lüneburg,insgesamt,%,K03355,6.3
2016,Osterholz,männlich,%,K03356,5.4
2016,Osterholz,weiblich,%,K03356,5.0
2016,Osterholz,insgesamt,%,K03356,5.2
2016,Rotenburg (Wümme),männlich,%,K03357,6.8
2016,Rotenburg (Wümme),weiblich,%,K03357,5.0
2016,Rotenburg (Wümme),insgesamt,%,K03357,5.9
2016,Heidekreis,männlich,%,K03358,9.0
2016,Heidekreis,weiblich,%,K03358,6.8
2016,Heidekreis,insgesamt,%,K03358,7.9
2016,Stade,männlich,%,K03359,9.1
2016,Stade,weiblich,%,K03359,6.5
2016,Stade,insgesamt,%,K03359,7.8
2016,Uelzen,männlich,%,K03360,5.6
2016,Uelzen,weiblich,%,K03360,4.6
2016,Uelzen,insgesamt,%,K03360,5.1
2016,Verden,männlich,%,K03361,7.8
2016,Verden,weiblich,%,K03361,6.2
2016,Verden,insgesamt,%,K03361,7.0
2016,Statistische Region Lüneburg,männlich,%,K033,7.5
2016,Statistische Region Lüneburg,weiblich,%,K033,5.8
2016,Statistische Region Lüneburg,insgesamt,%,K033,6.6
2016,"Delmenhorst, Stadt",männlich,%,K03401,14.2
2016,"Delmenhorst, Stadt",weiblich,%,K03401,12.4
2016,"Delmenhorst, Stadt",insgesamt,%,K03401,13.3
2016,Emden  Stadt,männlich,%,K03402,10.4
2016,Emden  Stadt,weiblich,%,K03402,7.1
2016,Emden  Stadt,insgesamt,%,K03402,8.7
2016,"Oldenburg(Oldb), Stadt",männlich,%,K03403,9.5
2016,"Oldenburg(Oldb), Stadt",weiblich,%,K03403,7.9
2016,"Oldenburg(Oldb), Stadt",insgesamt,%,K03403,8.7
2016,"Osnabrück, Stadt",männlich,%,K03404,13.8
2016,"Osnabrück, Stadt",weiblich,%,K03404,10.9
2016,"Osnabrück, Stadt",insgesamt,%,K03404,12.3
2016,"Wilhelmshaven, Stadt",männlich,%,K03405,7.6
2016,"Wilhelmshaven, Stadt",weiblich,%,K03405,6.9
2016,"Wilhelmshaven, Stadt",insgesamt,%,K03405,7.2
2016,Ammerland,männlich,%,K03451,6.1
2016,Ammerland,weiblich,%,K03451,4.6
2016,Ammerland,insgesamt,%,K03451,5.3
2016,Aurich,männlich,%,K03452,6.1
2016,Aurich,weiblich,%,K03452,4.4
2016,Aurich,insgesamt,%,K03452,5.2
2016,Cloppenburg,männlich,%,K03453,10.4
2016,Cloppenburg,weiblich,%,K03453,8.0
2016,Cloppenburg,insgesamt,%,K03453,9.2
2016,Emsland,männlich,%,K03454,11.4
2016,Emsland,weiblich,%,K03454,7.9
2016,Emsland,insgesamt,%,K03454,9.7
2016,Friesland,männlich,%,K03455,4.5
2016,Friesland,weiblich,%,K03455,4.1
2016,Friesland,insgesamt,%,K03455,4.3
2016,Grafschaft Bentheim,männlich,%,K03456,14.9
2016,Grafschaft Bentheim,weiblich,%,K03456,12.7
2016,Grafschaft Bentheim,insgesamt,%,K03456,13.8
2016,Leer,männlich,%,K03457,8.7
2016,Leer,weiblich,%,K03457,5.8
2016,Leer,insgesamt,%,K03457,7.2
2016,Oldenburg,männlich,%,K03458,8.8
2016,Oldenburg,weiblich,%,K03458,6.7
2016,Oldenburg,insgesamt,%,K03458,7.8
2016,Osnabrück,männlich,%,K03459,8.0
2016,Osnabrück,weiblich,%,K03459,6.5
2016,Osnabrück,insgesamt,%,K03459,7.2
2016,Vechta,männlich,%,K03460,12.1
2016,Vechta,weiblich,%,K03460,10.0
2016,Vechta,insgesamt,%,K03460,11.1
2016,Wesermarsch,männlich,%,K03461,8.1
2016,Wesermarsch,weiblich,%,K03461,6.6
2016,Wesermarsch,insgesamt,%,K03461,7.3
2016,Wittmund,männlich,%,K03462,4.7
2016,Wittmund,weiblich,%,K03462,3.8
2016,Wittmund,insgesamt,%,K03462,4.2
2016,Statistische Region Weser-Ems,männlich,%,K034,9.6
2016,Statistische Region Weser-Ems,weiblich,%,K034,7.5
2016,Statistische Region Weser-Ems,insgesamt,%,K034,8.5
2016,Niedersachsen,männlich,%,K030,9.4
2016,Niedersachsen,weiblich,%,K030,7.7
2016,Niedersachsen,insgesamt,%,K030,8.5
2015,"Braunschweig, Stadt",männlich,%,K03101,9.52791655139868
2015,"Braunschweig, Stadt",weiblich,%,K03101,8.44549365063018
2015,"Braunschweig, Stadt",insgesamt,%,K03101,8.97946896261063
2015,"Salzgitter, Stadt",männlich,%,K03102,12.0581993306669
2015,"Salzgitter, Stadt",weiblich,%,K03102,11.1014418227488
