Year,Gebietseinheit,Kategorie,Nationalität,Units,GeoCode,Value
2014,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,5589
2014,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,923
2014,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1990
2014,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3128
2014,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,66561
2014,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3215
2014,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2907
2014,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3755
2014,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,634
2014,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2948
2014,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1554
2014,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1666
2014,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2269
2014,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3211
2014,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1107
2014,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2365
2014,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,25631
2014,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3523
2014,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,953
2014,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4117
2014,Osnabrück  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,6374
2014,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1704
2014,Ammerland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1299
2014,Aurich,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2273
2014,Cloppenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2094
2014,Emsland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3184
2014,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1104
2014,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2243
2014,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1927
2014,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1673
2014,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3353
2014,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2475
2014,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1570
2014,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,604
2014,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,40470
2014,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,160492
2012,Braunschweig  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4209
2012,Salzgitter  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2518
2012,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1972
2012,Gifhorn,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1751
2012,Göttingen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3756
2012,Goslar,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1866
2012,Helmstedt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,933
2012,Northeim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1924
2012,Osterode,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,870
2012,Peine,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1605
2012,Wolfenbüttel,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1427
2012,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,22831
2012,Hannover  Region,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,40167
2012,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,27217
2012,dav. Hannover  Umland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,12950
2012,Diepholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2429
2012,Hameln-Pyrmont,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3380
2012,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4711
2012,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,769
2012,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1548
2012,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2711
2012,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,55715
2012,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2600
2012,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2227
2012,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2611
2012,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,386
2012,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2115
2012,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1064
2012,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1041
2012,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1664
2012,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2165
2012,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,703
2012,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1988
2012,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,18564
2012,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3102
2012,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,604
2012,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3555
2012,Osnabrück  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,5037
2012,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1422
2012,Ammerland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,886
2012,Aurich,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1412
2012,Cloppenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1416
2012,Emsland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1910
2012,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,780
2012,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1593
2012,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1228
2012,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1063
2012,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2785
2012,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1767
2012,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1251
2012,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,391
2012,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,30202
2012,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,127312
2011,Braunschweig  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4331
2011,Salzgitter  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2562
2011,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1951
2011,Gifhorn,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1784
2011,Göttingen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3878
2011,Goslar,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1839
2011,Helmstedt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,951
2011,Northeim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1910
2011,Osterode,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,886
2011,Peine,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1694
2011,Wolfenbüttel,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1382
2011,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,23168
2011,Hannover  Region,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,39048
2011,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,26468
2011,dav. Hannover  Umland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,12580
2011,Diepholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2246
2011,Hameln-Pyrmont,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3337
2011,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4659
2011,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,820
2011,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1512
2011,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2569
2011,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,54191
2011,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2567
2011,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2198
2011,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2623
2011,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,381
2011,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2055
2011,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1106
2011,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1035
2011,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1616
2011,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2057
2011,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,708
2011,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1937
2011,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,18283
2011,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3000
2011,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,585
2011,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3408
2011,Osnabrück  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4869
2011,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1416
2011,Ammerland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,828
2011,Aurich,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1500
2011,Cloppenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1265
2011,Emsland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1754
2011,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,883
2011,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1494
2011,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1238
2011,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,946
2011,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2698
2011,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1621
2011,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1333
2011,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,374
2011,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,29212
2011,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,124854
2010,Braunschweig  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4634
2010,Salzgitter  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2844
2010,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2197
2010,Gifhorn,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1981
2010,Göttingen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4130
2010,Goslar,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1895
2010,Helmstedt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1029
2010,Northeim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2031
2010,Osterode,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,927
2010,Peine,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1791
2010,Wolfenbüttel,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1389
2010,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,24848
2010,Hannover  Region,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,39236
2010,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,26508
2010,dav. Hannover  Umland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,12728
2010,Diepholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2284
2010,Hameln-Pyrmont,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3390
2010,Hildesheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4771
2010,Holzminden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,842
2010,Nienburg (Weser),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1552
2010,Schaumburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2663
2010,Statistische Region Hannover,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,54738
2010,Celle,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2696
2010,Cuxhaven,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2277
2010,Harburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2601
2010,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,369
2010,Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2034
2010,Osterholz,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1139
2010,Rotenburg (Wümme),Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1130
2010,Heidekreis,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1614
2010,Stade,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2113
2010,Uelzen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,728
2010,Verden,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1873
2010,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,18574
2010,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3068
2010,Emden  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,628
2010,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,3413
2010,Osnabrück  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,4971
2010,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1493
2010,Ammerland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,826
2010,Aurich,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1592
2010,Cloppenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1409
2010,Emsland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1599
2010,Friesland,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,889
2010,Grafschaft Bentheim,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1572
2010,Leer,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1280
2010,Oldenburg,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1013
2010,Osnabrück,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,2864
2010,Vechta,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1622
2010,Wesermarsch,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,1398
2010,Wittmund,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,378
2010,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,30015
2010,Niedersachsen,Empfängerinnen und Empfänger,Ausländerinnen und Ausländer,Empfängerinnen und Empfänger,,128175
2019,Braunschweig  Stadt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03101,85
2019,Salzgitter  Stadt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03102,151
2019,Wolfsburg  Stadt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03103,80
2019,Gifhorn,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03151,60
2019,Goslar,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03153,102
2019,Helmstedt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03154,84
2019,Northeim,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03155,81
2019,Peine,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03157,84
2019,Wolfenbüttel,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03158,76
2019,Göttingen,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03159,79
2019,Statistische Region Braunschweig,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K031,85
2019,Hannover  Region,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03241,118
2019,dav. Hannover  Lhst.,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03241001,148
2019,dav. Hannover  Umland,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03241999,91
2019,Diepholz,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03251,70
2019,Hameln-Pyrmont,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Empfängerinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,K03252,108
